title t##t.id,<,2149056,t.kind_id,=,2#90321,90321,1,81
title t##t.id,<,2275471#2264192,2264192,6,131
title t##t.id,<,2275471,t.kind_id,<=,6#730118,730118,5,131
title t##t.id,<,2275471,t.kind_id,>,1#1791867,1791867,5,89
title t##t.id,<,2275471,t.kind_id,>,2#1701546,1701546,4,87
title t##t.id,<,2401886#2390606,2390606,6,132
title t##t.id,<,2401886,t.kind_id,<,4#742673,742673,3,132
title t##t.id,<,2401886,t.kind_id,<,7#856532,856532,5,132
title t##t.id,<,2401886,t.kind_id,<=,7#2390606,2390606,6,132
title t##t.id,<,2528301#2517018,2517018,6,132
title t##t.id,<,2528301,t.kind_id,>,1#1856090,1856090,5,90
title t##t.id,<,2528301,t.kind_id,>,2#1765702,1765702,4,88
title t##t.id,<,2528301,t.kind_id,>=,6#1547847,1547847,2,84
title t##t.id,<,252831#251065,251065,2,76
title t##t.id,<,252831,t.kind_id,<,7#14290,14290,1,76
title t##t.id,<,252831,t.kind_id,<=,7#251065,251065,2,76
title t##t.id,<,252831,t.kind_id,>=,7#236775,236775,1,69
title t##t.id,<,379246#377123,377123,2,76
title t##t.id,<,379246,t.kind_id,>,3#356644,356644,1,69
title t##t.id,<,505661#503196,503196,2,77
title t##t.id,<,505661,t.kind_id,<=,4#27680,27680,1,77
title t##t.id,<,505661,t.kind_id,<=,6#27680,27680,1,77
title t##t.id,<,505661,t.kind_id,=,2#27680,27680,1,77
title t##t.id,<,632076#629132,629132,2,77
title t##t.id,<,632076,t.kind_id,<,3#34536,34536,1,77
title t##t.id,<,632076,t.kind_id,<=,4#34536,34536,1,77
title t##t.id,<,632076,t.kind_id,<=,6#34536,34536,1,77
title t##t.id,<,632076,t.kind_id,>=,4#594596,594596,1,70
title t##t.id,<,758491#755159,755159,2,77
title t##t.id,<,758491,t.kind_id,<=,4#42398,42398,1,77
title t##t.id,<,758491,t.kind_id,>,3#712761,712761,1,70
title t##t.id,<,758491,t.kind_id,>=,3#712761,712761,1,70
title t##t.id,<,758491,t.kind_id,>=,4#712761,712761,1,70
title t##t.id,<,884906#881175,881175,2,81
title t##t.id,<,884906,t.kind_id,<,3#49826,49826,1,77
title t##t.id,<,884906,t.kind_id,<,7#49826,49826,1,77
title t##t.id,<,884906,t.kind_id,=,7#831349,831349,1,77
title t##t.id,<,884906,t.kind_id,>,2#831349,831349,1,77
title t##t.id,<,884906,t.kind_id,>,6#831349,831349,1,77
title t##t.id,<,884906,t.kind_id,>=,2#881175,881175,2,81
title t##t.id,<,884906,t.kind_id,>=,7#831349,831349,1,77
title t##t.id,<=,1011321#1006753,1006753,2,82
title t##t.id,<=,1011321,t.kind_id,<=,7#1006753,1006753,2,82
title t##t.id,<=,1011321,t.kind_id,=,2#57297,57297,1,78
title t##t.id,<=,1011321,t.kind_id,=,7#949456,949456,1,78
title t##t.id,<=,1011321,t.kind_id,>,4#949456,949456,1,78
title t##t.id,<=,1011321,t.kind_id,>=,3#949456,949456,1,78
title t##t.id,<=,1137736#1132513,1132513,2,82
title t##t.id,<=,1137736,t.kind_id,<=,2#64836,64836,1,78
title t##t.id,<=,1137736,t.kind_id,=,7#1067677,1067677,1,79
title t##t.id,<=,1137736,t.kind_id,>,4#1067677,1067677,1,79
title t##t.id,<=,1137736,t.kind_id,>=,3#1067677,1067677,1,79
title t##t.id,<=,1264151#1258147,1258147,2,82
title t##t.id,<=,1264151,t.kind_id,<=,3#72205,72205,1,78
title t##t.id,<=,1264151,t.kind_id,=,2#72205,72205,1,78
title t##t.id,<=,1264151,t.kind_id,=,7#1185942,1185942,1,79
title t##t.id,<=,1264151,t.kind_id,>=,2#1258147,1258147,2,82
title t##t.id,<=,126416#125311,125311,2,69
title t##t.id,<=,1390566#1384126,1384126,2,82
title t##t.id,<=,1390566,t.kind_id,<,7#77376,77376,1,78
title t##t.id,<=,1390566,t.kind_id,<=,7#1384126,1384126,2,82
title t##t.id,<=,1516981#1509894,1509894,2,86
title t##t.id,<=,1516981,t.kind_id,<,4#83280,83280,1,80
title t##t.id,<=,1516981,t.kind_id,<,7#83280,83280,1,80
title t##t.id,<=,1516981,t.kind_id,=,2#83280,83280,1,80
title t##t.id,<=,1516981,t.kind_id,>,1#1509894,1509894,2,86
title t##t.id,<=,1516981,t.kind_id,>,4#1426614,1426614,1,83
title t##t.id,<=,1643396#1633992,1633992,6,119
title t##t.id,<=,1643396,t.kind_id,<=,2#95944,95944,2,119
title t##t.id,<=,1643396,t.kind_id,=,1#5623,5623,1,118
title t##t.id,<=,1643396,t.kind_id,=,4#1528,1528,1,33
title t##t.id,<=,1769811#1758535,1758535,6,127
title t##t.id,<=,1769811,t.kind_id,<,2#96501,96501,1,127
title t##t.id,<=,1769811,t.kind_id,<=,4#222683,222683,4,127
title t##t.id,<=,1769811,t.kind_id,=,1#96501,96501,1,127
title t##t.id,<=,1769811,t.kind_id,=,4#21646,21646,1,42
title t##t.id,<=,1769811,t.kind_id,>,1#1662034,1662034,5,87
title t##t.id,<=,1769811,t.kind_id,>,6#1534074,1534074,1,83
title t##t.id,<=,1769811,t.kind_id,>=,2#1662034,1662034,5,87
title t##t.id,<=,1769811,t.kind_id,>=,4#1557498,1557498,3,84
title t##t.id,<=,1769811,t.kind_id,>=,7#1534074,1534074,1,83
title t##t.id,<=,1896226#1884949,1884949,6,129
title t##t.id,<=,1896226,t.kind_id,<=,2#277765,277765,2,129
title t##t.id,<=,1896226,t.kind_id,<=,3#309105,309105,3,129
title t##t.id,<=,1896226,t.kind_id,<=,7#1884949,1884949,6,129
title t##t.id,<=,1896226,t.kind_id,=,3#31340,31340,1,78
title t##t.id,<=,2022641#2011364,2011364,6,130
title t##t.id,<=,2022641,t.kind_id,<,3#370838,370838,2,130
title t##t.id,<=,2022641,t.kind_id,<=,1#280517,280517,1,130
title t##t.id,<=,2022641,t.kind_id,>,1#1730847,1730847,5,88
title t##t.id,<=,2022641,t.kind_id,>,2#1640526,1640526,4,86
title t##t.id,<=,2022641,t.kind_id,>=,2#1730847,1730847,5,88
title t##t.id,<=,2022641,t.kind_id,>=,4#1594901,1594901,3,84
title t##t.id,<=,2149056#2137778,2137778,6,130
title t##t.id,<=,2149056,t.kind_id,<,2#377037,377037,1,130
title t##t.id,<=,2149056,t.kind_id,<=,7#2137778,2137778,6,130
title t##t.id,<=,2149056,t.kind_id,=,2#90321,90321,1,81
title t##t.id,<=,2149056,t.kind_id,=,4#68688,68688,1,51
title t##t.id,<=,2149056,t.kind_id,=,7#1534074,1534074,1,83
title t##t.id,<=,2149056,t.kind_id,>,1#1760741,1760741,5,89
title t##t.id,<=,2149056,t.kind_id,>=,2#1760741,1760741,5,89
title t##t.id,<=,2149056,t.kind_id,>=,3#1670420,1670420,4,87
title t##t.id,<=,2149056,t.kind_id,>=,6#1541083,1541083,2,83
title t##t.id,<=,2275471#2264193,2264193,6,131
title t##t.id,<=,2275471,t.kind_id,<=,2#562646,562646,2,131
title t##t.id,<=,2275471,t.kind_id,=,7#1534074,1534074,1,83
title t##t.id,<=,2275471,t.kind_id,>,2#1701547,1701547,4,87
title t##t.id,<=,2275471,t.kind_id,>=,1#2264193,2264193,6,131
title t##t.id,<=,2275471,t.kind_id,>=,4#1628419,1628419,3,85
title t##t.id,<=,2401886#2390607,2390607,6,132
title t##t.id,<=,2401886,t.kind_id,<,2#566007,566007,1,132
title t##t.id,<=,2401886,t.kind_id,<,3#656328,656328,2,132
title t##t.id,<=,2401886,t.kind_id,<=,1#566007,566007,1,132
title t##t.id,<=,2401886,t.kind_id,<=,2#656328,656328,2,132
title t##t.id,<=,2401886,t.kind_id,<=,4#845619,845619,4,132
title t##t.id,<=,2401886,t.kind_id,=,4#102946,102946,1,53
title t##t.id,<=,2401886,t.kind_id,>,1#1824600,1824600,5,89
title t##t.id,<=,2401886,t.kind_id,>,6#1534074,1534074,1,83
title t##t.id,<=,2401886,t.kind_id,>=,7#1534074,1534074,1,83
title t##t.id,<=,2528301#2517019,2517019,6,132
title t##t.id,<=,2528301,t.kind_id,<,3#751316,751316,2,132
title t##t.id,<=,2528301,t.kind_id,<,6#969171,969171,4,132
title t##t.id,<=,2528301,t.kind_id,<=,2#751316,751316,2,132
title t##t.id,<=,2528301,t.kind_id,<=,6#981755,981755,5,132
title t##t.id,<=,2528301,t.kind_id,=,3#100154,100154,1,82
title t##t.id,<=,2528301,t.kind_id,>,1#1856091,1856091,5,90
title t##t.id,<=,252831#251066,251066,2,76
title t##t.id,<=,252831,t.kind_id,<,4#14290,14290,1,76
title t##t.id,<=,252831,t.kind_id,<=,7#251066,251066,2,76
title t##t.id,<=,252831,t.kind_id,=,7#236776,236776,1,69
title t##t.id,<=,379246#377124,377124,2,76
title t##t.id,<=,379246,t.kind_id,<,7#20479,20479,1,76
title t##t.id,<=,379246,t.kind_id,>,6#356645,356645,1,69
title t##t.id,<=,379246,t.kind_id,>=,1#377124,377124,2,76
title t##t.id,<=,505661#503197,503197,2,77
title t##t.id,<=,505661,t.kind_id,<,6#27680,27680,1,77
title t##t.id,<=,505661,t.kind_id,<=,6#27680,27680,1,77
title t##t.id,<=,505661,t.kind_id,=,7#475517,475517,1,70
title t##t.id,<=,505661,t.kind_id,>,1#503197,503197,2,77
title t##t.id,<=,632076#629133,629133,2,77
title t##t.id,<=,632076,t.kind_id,<=,3#34536,34536,1,77
title t##t.id,<=,758491#755160,755160,2,77
title t##t.id,<=,758491,t.kind_id,<,7#42398,42398,1,77
title t##t.id,<=,758491,t.kind_id,=,2#42398,42398,1,77
title t##t.id,<=,758491,t.kind_id,=,7#712762,712762,1,70
title t##t.id,<=,758491,t.kind_id,>,2#712762,712762,1,70
title t##t.id,<=,884906#881176,881176,2,81
title t##t.id,<=,884906,t.kind_id,<=,2#49826,49826,1,77
title t##t.id,<=,884906,t.kind_id,=,2#49826,49826,1,77
title t##t.id,<=,884906,t.kind_id,>,4#831350,831350,1,77
title t##t.id,<=,884906,t.kind_id,>=,1#881176,881176,2,81
title t##t.id,<=,884906,t.kind_id,>=,6#831350,831350,1,77
title t##t.id,=,1011321#1,1,1,1
title t##t.id,=,1137736#1,1,1,1
title t##t.id,=,1137736,t.kind_id,>,6#1,1,1,1
title t##t.id,=,1137736,t.kind_id,>=,2#1,1,1,1
title t##t.id,=,1137736,t.kind_id,>=,7#1,1,1,1
title t##t.id,=,1264151#1,1,1,1
title t##t.id,=,1264151,t.kind_id,>,4#1,1,1,1
title t##t.id,=,1264151,t.kind_id,>,6#1,1,1,1
title t##t.id,=,126416#1,1,1,1
title t##t.id,=,126416,t.kind_id,>,2#1,1,1,1
title t##t.id,=,126416,t.kind_id,>=,4#1,1,1,1
title t##t.id,=,1390566#1,1,1,1
title t##t.id,=,1390566,t.kind_id,<=,2#1,1,1,1
title t##t.id,=,1390566,t.kind_id,<=,6#1,1,1,1
title t##t.id,=,1516981#1,1,1,1
title t##t.id,=,1516981,t.kind_id,>,1#1,1,1,1
title t##t.id,=,1516981,t.kind_id,>,2#1,1,1,1
title t##t.id,=,1516981,t.kind_id,>,6#1,1,1,1
title t##t.id,=,1516981,t.kind_id,>=,1#1,1,1,1
title t##t.id,=,1516981,t.kind_id,>=,4#1,1,1,1
title t##t.id,=,1516981,t.kind_id,>=,7#1,1,1,1
title t##t.id,=,1643396#1,1,1,1
title t##t.id,=,1643396,t.kind_id,<,3#1,1,1,1
title t##t.id,=,1643396,t.kind_id,<=,3#1,1,1,1
title t##t.id,=,1643396,t.kind_id,<=,6#1,1,1,1
title t##t.id,=,1643396,t.kind_id,=,1#1,1,1,1
title t##t.id,=,1769811#1,1,1,1
title t##t.id,=,1769811,t.kind_id,<=,3#1,1,1,1
title t##t.id,=,1769811,t.kind_id,<=,6#1,1,1,1
title t##t.id,=,1769811,t.kind_id,<=,7#1,1,1,1
title t##t.id,=,1896226#1,1,1,1
title t##t.id,=,1896226,t.kind_id,<=,1#1,1,1,1
title t##t.id,=,1896226,t.kind_id,=,1#1,1,1,1
title t##t.id,=,2022641#1,1,1,1
title t##t.id,=,2022641,t.kind_id,<,4#1,1,1,1
title t##t.id,=,2022641,t.kind_id,<,6#1,1,1,1
title t##t.id,=,2022641,t.kind_id,>,2#1,1,1,1
title t##t.id,=,2022641,t.kind_id,>=,1#1,1,1,1
title t##t.id,=,2022641,t.kind_id,>=,2#1,1,1,1
title t##t.id,=,2149056#1,1,1,1
title t##t.id,=,2275471#1,1,1,1
title t##t.id,=,2275471,t.kind_id,<,6#1,1,1,1
title t##t.id,=,2401886#1,1,1,1
title t##t.id,=,2528301#1,1,1,0
title t##t.id,=,2528301,t.kind_id,>=,1#1,1,1,0
title t##t.id,=,2528301,t.kind_id,>=,3#1,1,1,0
title t##t.id,=,2528301,t.kind_id,>=,6#1,1,1,0
title t##t.id,=,252831#1,1,1,1
title t##t.id,=,379246#1,1,1,1
title t##t.id,=,379246,t.kind_id,>,1#1,1,1,1
title t##t.id,=,379246,t.kind_id,>,6#1,1,1,1
title t##t.id,=,505661#1,1,1,1
title t##t.id,=,505661,t.kind_id,>,1#1,1,1,1
title t##t.id,=,505661,t.kind_id,>,4#1,1,1,1
title t##t.id,=,505661,t.kind_id,>=,1#1,1,1,1
title t##t.id,=,632076#1,1,1,1
title t##t.id,=,632076,t.kind_id,<=,7#1,1,1,1
title t##t.id,=,758491#1,1,1,1
title t##t.id,=,758491,t.kind_id,>=,1#1,1,1,1
title t##t.id,=,758491,t.kind_id,>=,2#1,1,1,1
title t##t.id,=,758491,t.kind_id,>=,6#1,1,1,1
title t##t.id,=,758491,t.kind_id,>=,7#1,1,1,1
title t##t.id,=,884906#1,1,1,1
title t##t.id,=,884906,t.kind_id,<=,7#1,1,1,1
title t##t.id,=,884906,t.kind_id,>,3#1,1,1,1
title t##t.id,=,884906,t.kind_id,>=,1#1,1,1,1
title t##t.id,>,1011321#1510277,1510277,6,132
title t##t.id,>,1011321,t.kind_id,<,6#911874,911874,4,132
title t##t.id,>,1011321,t.kind_id,<=,7#1510277,1510277,6,132
title t##t.id,>,1011321,t.kind_id,>,3#716104,716104,3,81
title t##t.id,>,1011321,t.kind_id,>,6#585819,585819,1,79
title t##t.id,>,1137736#1384517,1384517,6,132
title t##t.id,>,1137736,t.kind_id,<,2#660928,660928,1,132
title t##t.id,>,1137736,t.kind_id,<=,7#1384517,1384517,6,132
title t##t.id,>,1137736,t.kind_id,=,3#100154,100154,1,82
title t##t.id,>,1137736,t.kind_id,=,6#12584,12584,1,49
title t##t.id,>,1137736,t.kind_id,>,1#723589,723589,5,86
title t##t.id,>,1137736,t.kind_id,>=,2#723589,723589,5,86
title t##t.id,>,1137736,t.kind_id,>=,7#467598,467598,1,79
title t##t.id,>,1264151#1258883,1258883,6,132
title t##t.id,>,1264151,t.kind_id,<=,2#679111,679111,2,132
title t##t.id,>,1264151,t.kind_id,<=,7#1258883,1258883,6,132
title t##t.id,>,1264151,t.kind_id,=,1#660928,660928,1,132
title t##t.id,>,1264151,t.kind_id,>,1#597955,597955,5,86
title t##t.id,>,126416#2391719,2391719,6,132
title t##t.id,>,126416,t.kind_id,<,2#660928,660928,1,132
title t##t.id,>,126416,t.kind_id,<,6#962073,962073,4,132
title t##t.id,>,126416,t.kind_id,<=,1#660928,660928,1,132
title t##t.id,>,126416,t.kind_id,<=,7#2391719,2391719,6,132
title t##t.id,>,126416,t.kind_id,=,2#83290,83290,1,81
title t##t.id,>,126416,t.kind_id,=,3#100154,100154,1,82
title t##t.id,>,126416,t.kind_id,=,7#1417062,1417062,1,83
title t##t.id,>,1390566#1132904,1132904,6,132
title t##t.id,>,1390566,t.kind_id,<,4#774094,774094,3,132
title t##t.id,>,1390566,t.kind_id,=,1#660928,660928,1,132
title t##t.id,>,1390566,t.kind_id,=,7#228525,228525,1,76
title t##t.id,>,1390566,t.kind_id,>,3#358810,358810,3,78
title t##t.id,>,1390566,t.kind_id,>=,7#228525,228525,1,76
title t##t.id,>,1516981#1007136,1007136,6,132
title t##t.id,>,1516981,t.kind_id,=,2#7108,7108,1,72
title t##t.id,>,1516981,t.kind_id,=,4#117701,117701,1,53
title t##t.id,>,1643396#883038,883038,6,132
title t##t.id,>,1643396,t.kind_id,<,2#655305,655305,1,132
title t##t.id,>,1643396,t.kind_id,<,6#869377,869377,4,132
title t##t.id,>,1643396,t.kind_id,=,1#655305,655305,1,132
title t##t.id,>,1643396,t.kind_id,=,4#116173,116173,1,53
title t##t.id,>,1643396,t.kind_id,>,2#227666,227666,4,82
title t##t.id,>,1643396,t.kind_id,>,6#1201,1201,1,8
title t##t.id,>,1643396,t.kind_id,>=,1#883038,883038,6,132
title t##t.id,>,1643396,t.kind_id,>=,6#13661,13661,2,49
title t##t.id,>,1769811#758495,758495,6,132
title t##t.id,>,1769811,t.kind_id,<,6#746488,746488,4,132
title t##t.id,>,1769811,t.kind_id,<=,1#564427,564427,1,132
title t##t.id,>,1769811,t.kind_id,<=,2#564494,564494,2,132
title t##t.id,>,1769811,t.kind_id,<=,3#650433,650433,3,132
title t##t.id,>,1769811,t.kind_id,=,1#564427,564427,1,132
title t##t.id,>,1769811,t.kind_id,>,3#108062,108062,3,55
title t##t.id,>,1769811,t.kind_id,>=,3#194001,194001,4,80
title t##t.id,>,1896226#632081,632081,6,132
title t##t.id,>,1896226,t.kind_id,<=,2#473551,473551,2,132
title t##t.id,>,1896226,t.kind_id,=,7#1201,1201,1,8
title t##t.id,>,1896226,t.kind_id,>,6#1201,1201,1,8
title t##t.id,>,1896226,t.kind_id,>=,2#158597,158597,5,79
title t##t.id,>,2022641#505666,505666,6,131
title t##t.id,>,2022641,t.kind_id,<,4#435007,435007,3,131
title t##t.id,>,2022641,t.kind_id,<,7#504465,504465,5,131
title t##t.id,>,2022641,t.kind_id,<=,1#380411,380411,1,131
title t##t.id,>,2022641,t.kind_id,<=,6#504465,504465,5,131
title t##t.id,>,2022641,t.kind_id,=,3#54529,54529,1,79
title t##t.id,>,2022641,t.kind_id,>,1#125255,125255,5,79
title t##t.id,>,2149056#379252,379252,6,130
title t##t.id,>,2149056,t.kind_id,=,7#1201,1201,1,8
title t##t.id,>,2149056,t.kind_id,>=,4#55789,55789,3,52
title t##t.id,>,2275471#252837,252837,6,128
title t##t.id,>,2275471,t.kind_id,<=,1#188603,188603,1,128
title t##t.id,>,2275471,t.kind_id,<=,3#215696,215696,3,128
title t##t.id,>,2275471,t.kind_id,=,2#67,67,1,35
title t##t.id,>,2275471,t.kind_id,>,6#1201,1201,1,8
title t##t.id,>,2401886#126423,126423,6,127
title t##t.id,>,2401886,t.kind_id,=,3#13809,13809,1,76
title t##t.id,>,2401886,t.kind_id,>=,1#126423,126423,6,127
title t##t.id,>,2528301#11,11,1,0
title t##t.id,>,2528301,t.kind_id,=,7#11,11,1,0
title t##t.id,>,2528301,t.kind_id,>,2#11,11,1,0
title t##t.id,>,2528301,t.kind_id,>=,2#11,11,1,0
title t##t.id,>,252831#2265964,2265964,6,132
title t##t.id,>,252831,t.kind_id,<=,2#737026,737026,2,132
title t##t.id,>,252831,t.kind_id,<=,3#837180,837180,3,132
title t##t.id,>,252831,t.kind_id,=,3#100154,100154,1,82
title t##t.id,>,252831,t.kind_id,>=,2#1605036,1605036,5,90
title t##t.id,>,252831,t.kind_id,>=,3#1528938,1528938,4,88
title t##t.id,>,252831,t.kind_id,>=,6#1311083,1311083,2,84
title t##t.id,>,379246#2139906,2139906,6,132
title t##t.id,>,379246,t.kind_id,<,6#948692,948692,4,132
title t##t.id,>,379246,t.kind_id,<,7#961276,961276,5,132
title t##t.id,>,379246,t.kind_id,<=,7#2139906,2139906,6,132
title t##t.id,>,379246,t.kind_id,>,4#1191214,1191214,2,84
title t##t.id,>,379246,t.kind_id,>,6#1178630,1178630,1,83
title t##t.id,>,379246,t.kind_id,>=,2#1478978,1478978,5,90
title t##t.id,>,379246,t.kind_id,>=,3#1409069,1409069,4,88
title t##t.id,>,379246,t.kind_id,>=,6#1191214,1191214,2,84
title t##t.id,>,505661#2013833,2013833,6,132
title t##t.id,>,505661,t.kind_id,<,7#954075,954075,5,132
title t##t.id,>,505661,t.kind_id,<=,2#723636,723636,2,132
title t##t.id,>,505661,t.kind_id,>,3#1190043,1190043,3,85
title t##t.id,>,505661,t.kind_id,>=,1#2013833,2013833,6,132
title t##t.id,>,632076#1887897,1887897,6,132
title t##t.id,>,632076,t.kind_id,<=,1#660928,660928,1,132
title t##t.id,>,632076,t.kind_id,<=,2#716780,716780,2,132
title t##t.id,>,632076,t.kind_id,=,7#940678,940678,1,83
title t##t.id,>,632076,t.kind_id,>,6#940678,940678,1,83
title t##t.id,>,632076,t.kind_id,>=,1#1887897,1887897,6,132
title t##t.id,>,758491#1761870,1761870,6,132
title t##t.id,>,758491,t.kind_id,<,7#939357,939357,5,132
title t##t.id,>,758491,t.kind_id,<=,2#708918,708918,2,132
title t##t.id,>,758491,t.kind_id,<=,4#926773,926773,4,132
title t##t.id,>,758491,t.kind_id,=,1#660928,660928,1,132
title t##t.id,>,758491,t.kind_id,>=,1#1761870,1761870,6,132
title t##t.id,>,758491,t.kind_id,>=,4#952798,952798,3,85
title t##t.id,>,884906#1635854,1635854,6,132
title t##t.id,>,884906,t.kind_id,<,4#801644,801644,3,132
title t##t.id,>,884906,t.kind_id,<=,3#801644,801644,3,132
title t##t.id,>,884906,t.kind_id,=,3#100154,100154,1,82
title t##t.id,>,884906,t.kind_id,=,4#117701,117701,1,53
title t##t.id,>,884906,t.kind_id,>=,1#1635854,1635854,6,132
title t##t.id,>,884906,t.kind_id,>=,7#703925,703925,1,79
title t##t.id,>=,1011321#1510278,1510278,6,132
title t##t.id,>=,1011321,t.kind_id,<,3#694019,694019,2,132
title t##t.id,>=,1011321,t.kind_id,<=,2#694019,694019,2,132
title t##t.id,>=,1011321,t.kind_id,<=,3#794173,794173,3,132
title t##t.id,>=,1011321,t.kind_id,>,1#849350,849350,5,86
title t##t.id,>=,1011321,t.kind_id,>=,1#1510278,1510278,6,132
title t##t.id,>=,1137736#1384518,1384518,6,132
title t##t.id,>=,1137736,t.kind_id,<,4#786634,786634,3,132
title t##t.id,>=,1137736,t.kind_id,=,1#660928,660928,1,132
title t##t.id,>=,1137736,t.kind_id,=,4#117701,117701,1,53
title t##t.id,>=,1137736,t.kind_id,>,3#597884,597884,3,81
title t##t.id,>=,1264151#1258884,1258884,6,132
title t##t.id,>=,1264151,t.kind_id,>=,1#1258884,1258884,6,132
title t##t.id,>=,126416#2391720,2391720,6,132
title t##t.id,>=,126416,t.kind_id,<,6#962073,962073,4,132
title t##t.id,>=,126416,t.kind_id,>,4#1429647,1429647,2,84
title t##t.id,>=,126416,t.kind_id,>=,4#1547348,1547348,3,85
