922872,922872,706302,50954,1
53069,53069,52536,73,1
441837,441837,380322,7087,1
108,108,108,1,1
1546907,1546907,745375,14775,2
264855,264855,240470,2047,1
19,19,19,1,1
1,1,1,1,1
760594,760594,593489,190905,1
22,22,21,1,1
552789,552789,344540,64907,1
1119338,1119338,644137,18558,1
783513,783513,573373,202649,2
1072097,1072097,680168,220373,2
1,1,1,1,1
1369,1369,1365,1,1
2043853,2043853,923539,71532,2
6578,6578,6578,1,1
171,171,171,1,1
460,460,460,1,1
1210368,1210368,679161,70788,1
544875,544875,469431,11658,1
2094233,2094233,959052,234391,2
2068896,2068896,929700,72296,2
36135,36135,35583,1,2
570,570,258,1,1
84,84,71,1,2
5188,5188,5188,1,1
865636,865636,527309,11248,1
580171,580171,497731,14850,1
752642,752642,456015,7674,1
1698333,1698333,800121,21020,2
575543,575543,372413,635,2
747367,747367,583586,189325,1
1227586,1227586,731239,222931,2
98696,98696,95461,237,1
859302,859302,608688,210594,2
56,56,56,1,1
184,184,184,1,1
527586,527586,425855,162063,1
1089949,1089949,555857,7338,2
1352226,1352226,669205,11646,2
1168737,1168737,581272,9882,2
804,804,656,1,1
528803,528803,334514,63785,1
1,1,1,1,1
907036,907036,493317,3015,2
455331,455331,318690,389,2
2578503,2578503,1077938,211373,2
387047,387047,280201,227,2
511444,511444,340251,473,2
108,108,108,1,1
156326,156326,133654,105621,1
94434,94434,81949,74056,1
2365886,2365886,1024389,234764,2
802241,802241,447453,69897,1
17551,17551,17525,16,1
487257,487257,331476,427,2
399,399,398,1,1
2248,2248,2072,1,2
2189,2189,2189,1,1
114,114,114,1,1
2586,2586,2585,1,1
371056,371056,268932,202,2
1274815,1274815,912582,154272,1
1161250,1161250,644480,70775,1
6578,6578,6578,1,1
413,413,412,1,1
1854,1854,1837,1,1
1758,1758,821,1,2
2418280,2418280,1018992,118129,2
2512046,2512046,1053457,162283,2
1786217,1786217,832371,28339,2
441617,441617,285802,59654,1
298161,298161,251714,238,1
1193341,1193341,875369,204614,1
1498731,1498731,727671,14029,2
576938,576938,461573,163832,1
2234137,2234137,964917,85411,2
1,1,1,1,1
1416300,1416300,782231,224275,2
924814,924814,716995,198211,1
1,1,1,1,1
423959,423959,347509,155177,1
2438,2438,2438,1,1
1,1,1,1,1
884118,884118,682525,197651,1
11,11,11,1,1
1986305,1986305,930332,234085,2
125581,125581,103551,50017,1
30,30,30,1,1
63043,63043,55263,53400,1
1424265,1424265,699802,12598,2
743,743,742,4,1
123850,123850,117450,338,1
236308,236308,171523,56450,1
437671,437671,358304,156536,1
1932723,1932723,886805,50214,2
165175,165175,155051,525,1
82565,82565,70562,15,2
1593582,1593582,758708,16331,2
352157,352157,287560,423,1
3796,3796,1958,1,2
812773,812773,657226,43315,1
720489,720489,604277,35364,1
2266238,2266238,970589,89456,2
459617,459617,375589,158328,1
2031213,2031213,920945,71167,2
2083623,2083623,956740,234382,2
10,10,8,1,1
355779,355779,259097,179,2
2,2,2,1,1
23,23,23,1,1
1269832,1269832,724729,70794,1
392613,392613,334716,6353,1
1,1,1,1,1
298511,298511,208647,58124,1
770463,770463,636686,41633,1
16,16,16,1,1
23,23,16,1,2
1,1,1,1,1
773605,773605,465124,9025,1
2273019,2273019,972013,90426,2
1027630,1027630,757757,63182,1
94,94,94,1,1
1248175,1248175,626274,11151,2
450444,450444,333714,818,1
1531970,1531970,740646,14484,2
518079,518079,330649,63154,1
1269832,1269832,724729,70794,1
371894,371894,319456,5383,1
959,959,956,1,1
461,461,451,1,1
141171,141171,121062,99161,1
747747,747747,454752,7498,1
401152,401152,329478,152829,1
335767,335767,225855,58835,1
430213,430213,302465,311,2
315836,315836,279712,3680,1
1651535,1651535,781668,18415,2
1731671,1731671,874617,232296,2
1283658,1283658,919110,204954,1
986745,986745,761214,200305,1
588822,588822,470902,164308,2
2413749,2413749,1017556,116454,2
702796,702796,533320,189991,2
700114,700114,531942,189407,2
198296,198296,151131,55152,1
3,3,3,1,1
5,5,5,1,1
333015,333015,273262,328,1
5,5,5,1,1
2247614,2247614,967448,87429,2
1269832,1269832,724729,70794,1
756556,756556,440243,1530,2
2509241,2509241,1052441,160561,2
1842703,1842703,897709,233286,2
1161250,1161250,644480,70775,1
416213,416213,317160,619,1
239064,239064,173664,56531,1
789769,789769,576679,203203,2
1085486,1085486,798322,71450,1
10,10,8,1,2
276,276,275,1,1
1199017,1199017,879726,204661,1
97017,97017,84117,75654,1
3,3,3,1,1
1147736,1147736,658077,21206,1
29,29,29,1,1
439210,439210,284531,59650,1
19,19,19,1,1
1960308,1960308,897867,56076,2
5079,5079,3585,1,2
1006103,1006103,555026,70630,1
1,1,1,1,1
1,1,1,1,1
1584776,1584776,838945,229448,2
1,1,1,1,1
2053613,2053613,926195,71788,2
804,804,803,1,1
94,94,69,1,2
1011486,1011486,662184,218550,2
608162,608162,367495,67330,1
265408,265408,191232,57217,1
2162103,2162103,976588,234528,2
1536037,1536037,742147,14508,2
131896,131896,125150,347,1
1212806,1212806,883393,204689,1
1269832,1269832,724729,70794,1
1,1,1,1,1
1343533,1343533,665747,11551,2
1093888,1093888,557027,7493,2
943140,943140,640993,216035,2
1555813,1555813,748416,14966,2
927301,927301,719416,198219,1
2337,2337,1521,1,1
88146,88146,76627,70140,1
407996,407996,290875,263,2
111264,111264,108311,26,1
1134043,1134043,571532,8486,2
474,474,308,1,2
1911867,1911867,880904,46820,2
15,15,15,1,1
47252,47252,42569,1,2
161291,161291,152051,508,1
1109449,1109449,830181,203902,1
157,157,157,1,1
234160,234160,215642,1319,1
3417,3417,1795,1,1
91949,91949,79869,72529,1
973,973,972,1,1
2207723,2207723,987386,234617,2
1146007,1146007,706987,221703,2
1217946,1217946,879658,118413,1
3,3,2,1,2
1028986,1028986,604318,14224,1
491686,491686,425965,8675,1
1723088,1723088,809079,22731,2
11,11,11,1,1
24,24,24,1,1
436903,436903,307168,322,2
3996,3996,3992,1,2
1202621,1202621,880329,204671,1
3,3,3,1,1
690830,690830,432028,4555,1
502368,502368,407184,160822,1
1183,1183,1182,1,1
12,12,12,1,1
1,1,1,1,1
697,697,639,1,2
135,135,135,1,1
71,71,71,1,1
12421,12421,10105,1,2
5,5,5,1,1
1162958,1162958,857791,204470,1
13,13,13,1,1
2,2,2,1,1
1843736,1843736,897725,233290,2
969259,969259,513016,4225,2
1876477,1876477,867257,40889,2
2462819,2462819,1035142,135665,2
1926914,1926914,916104,233727,2
10667,10667,9957,1,2
205144,205144,155096,55524,1
1240201,1240201,897827,204817,1
972716,972716,514525,4245,2
1022037,1022037,531273,5502,2
68491,68491,67208,134,1
10150,10150,7540,1,2
30,30,30,1,1
38155,38155,37954,30,1
1269832,1269832,724729,70794,1
679584,679584,415277,1158,2
704208,704208,534247,190187,2
488377,488377,396437,160156,1
4136,4136,4133,1,1
887,887,880,1,2
818195,818195,462292,1960,2
917262,917262,500847,70370,1
21,21,21,1,1
2259788,2259788,969753,88758,2
25,25,25,1,1
507937,507937,338562,465,2
447944,447944,385868,7261,1
333,333,332,1,1
132150,132150,113209,20,2
1082752,1082752,625615,16348,1
992104,992104,736643,59121,1
990580,990580,541493,70610,1
743,743,743,1,1
1028277,1028277,533758,5730,2
1240201,1240201,897827,204817,1
181846,181846,170115,642,1
39,39,38,1,2
5,5,5,1,1
940159,940159,562770,12091,1
2156575,2156575,948925,77383,2
1384,1384,1384,1,1
884334,884334,618821,212383,2
193,193,170,1,2
341739,341739,299462,4499,1
1626724,1626724,851598,230497,2
537,537,519,1,2
101,101,101,1,1
3969,3969,3923,5,1
57900,57900,50796,49619,1
871606,871606,683253,46465,1
545181,545181,354111,553,2
2402,2402,2156,1,1
2251878,2251878,996929,234688,2
714608,714608,540248,191563,2
8606,8606,8606,1,1
26829,26829,23703,24573,1
18,18,18,1,1
1226363,1226363,731180,222910,2
2472746,2472746,1051242,234838,2
497504,497504,335327,447,2
333880,333880,247105,165,2
1384791,1384791,682930,12016,2
9,9,9,1,1
935599,935599,561111,11994,1
136672,136672,129632,364,1
316549,316549,259772,143113,1
1076614,1076614,810977,203205,1
1050361,1050361,774694,65438,1
3,3,3,1,1
5161,5161,4693,1,2
936829,936829,711963,52615,1
1821395,1821395,845942,32318,2
51,51,51,1,1
1163917,1163917,665588,23319,1
1269832,1269832,724729,70794,1
1259328,1259328,633151,11194,2
1178980,1178980,856170,99842,1
24163,24163,22284,19268,1
350428,350428,303180,4757,1
1619,1619,1619,1,1
84069,84069,71799,18,2
3890,3890,3464,1,1
1102718,1102718,809538,75084,1
1961300,1961300,924999,233995,2
6,6,6,1,1
162,162,132,1,1
9,9,9,1,1
1043925,1043925,672203,219763,2
2676,2676,2225,1,2
518346,518346,362914,1450,1
32,32,32,1,2
1883427,1883427,906847,233455,2
1269832,1269832,724729,70794,1
1,1,1,1,1
31895,31895,28130,28864,1
2527263,2527263,1058951,171889,2
1856869,1856869,900577,233403,2
108,108,104,1,1
1102643,1102643,691878,220813,2
2035449,2035449,922202,71323,2
340865,340865,280347,145734,1
793849,793849,442747,69770,1
355047,355047,292477,147250,1
1129587,1129587,841413,204075,1
2225,2225,2225,1,1
53,53,53,1,1
22471,22471,20743,18145,1
27,27,27,1,1
1120377,1120377,820836,79614,1
114,114,102,1,2
1170591,1170591,714978,222080,2
413398,413398,266247,59592,1
268975,268975,221851,137127,1
4712,4712,4244,5,2
754642,754642,425815,69367,1
2372325,2372325,1001422,104877,2
1993701,1993701,932681,234130,2
7712,7712,7704,1,1
560221,560221,361190,595,2
936361,936361,727795,198364,1
2122543,2122543,942078,75075,2
151,151,151,1,1
638346,638346,414408,2961,1
20246,20246,17919,18865,1
1352,1352,1348,1,1
1513194,1513194,817845,227518,2
1658162,1658162,783903,18707,2
2280637,2280637,973341,91323,2
69,69,36,1,1
482188,482188,391660,159834,1
2024,2024,1996,1,1
162311,162311,152967,515,1
1595133,1595133,759418,16353,2
238,238,235,1,2
34,34,34,1,1
1319845,1319845,939105,191413,1
104,104,104,1,1
4,4,4,1,2
27,27,27,1,1
2371952,2371952,1024928,234765,2
1241885,1241885,706644,48978,1
126,126,126,1,1
1719304,1719304,807902,22473,2
935561,935561,637836,215661,2
12,12,12,1,1
1229620,1229620,616023,11140,2
18,18,10,1,2
1105193,1105193,827142,203857,1
62,62,62,1,1
656598,656598,508974,181674,2
147,147,147,1,1
21,21,21,1,1
659392,659392,560143,25399,1
390911,390911,333592,6254,1
1209694,1209694,678857,70787,1
1939,1939,1734,1,2
401405,401405,342144,6787,1
298366,298366,246917,140335,1
914091,914091,550172,11668,1
401,401,389,1,2
655827,655827,419310,3311,1
223811,223811,191698,159,1
2048301,2048301,924416,71659,2
748153,748153,454945,7525,1
12,12,6,1,2
682423,682423,398490,68708,1
27301,27301,19967,1,2
530756,530756,335807,63870,1
695519,695519,434142,4625,1
361249,361249,262554,183,2
1269832,1269832,724729,70794,1
918479,918479,710785,198189,1
1906,1906,1555,1,1
51,51,51,1,1
499,499,498,1,2
1095407,1095407,821157,203626,1
2311765,2311765,1012036,234698,2
234,234,234,1,1
94,94,94,1,1
34658,34658,30579,31181,1
1502713,1502713,729019,14054,2
2142757,2142757,945459,76423,2
136834,136834,129772,367,1
1326914,1326914,942912,205007,1
118,118,61,1,1
572456,572456,458560,163679,1
162,162,162,1,1
175393,175393,136732,53742,1
687405,687405,431030,4440,1
1675627,1675627,864193,231545,2
1054323,1054323,801566,202565,1
1133,1133,1133,1,1
1,1,1,1,1
258348,258348,196525,128,2
1153791,1153791,660812,21901,1
103,103,97,1,1
1995714,1995714,933358,234149,2
1220390,1220390,609065,11139,2
654698,654698,418924,3269,1
1588950,1588950,840620,229531,2
1295973,1295973,924838,204981,1
2174431,2174431,980204,234552,2
452948,452948,296620,59658,1
1646664,1646664,857338,230957,2
432833,432833,325190,697,1
352487,352487,305084,4818,1
831539,831539,665888,44176,1
1326914,1326914,942912,205007,1
1112791,1112791,640958,18087,1
979929,979929,579763,12925,1
1031234,1031234,534888,5807,2
1147441,1147441,657980,21168,1
688213,688213,419450,1262,2
1189957,1189957,874015,204573,1
1021036,1021036,665776,218981,2
1977040,1977040,904333,60357,2
5588,5588,5484,1,1
3370,3370,3215,1,2
2144885,2144885,945931,76567,2
1094030,1094030,557100,7498,2
2148,2148,2056,1,2
158,158,158,1,1
66518,66518,64683,18,1
315840,315840,218347,58473,1
1038248,1038248,671202,219626,2
2249711,2249711,996615,234686,2
638129,638129,378214,67989,1
2569504,2569504,1074592,203757,2
1311496,1311496,936507,204995,1
3969,3969,3923,5,1
696191,696191,529648,188851,2
1310604,1310604,754097,223586,2
905238,905238,699427,198110,1
1269832,1269832,724729,70794,1
4,4,4,1,1
1296224,1296224,924970,204987,1
1202545,1202545,591973,11133,2
841433,841433,509307,11154,1
186924,186924,174292,730,1
2,2,2,1,1
90,90,89,1,1
1858196,1858196,901452,233406,2
826715,826715,594575,207240,2
1269832,1269832,724729,70794,1
2460373,2460373,1034306,134672,2
983025,983025,732637,58203,1
1081858,1081858,795894,70789,1
1067200,1067200,547530,6625,2
574475,574475,459861,163756,1
31,31,31,1,1
419318,419318,343772,154845,1
52,52,52,1,1
1,1,1,1,1
1285183,1285183,918694,162205,1
94,94,94,1,1
744752,744752,581732,189018,1
11,11,11,1,1
7,7,4,1,2
332236,332236,224965,58744,1
803936,803936,474699,11135,1
1,1,1,1,1
189,189,189,1,1
26,26,26,1,1
174972,174972,163607,612,1
3,3,3,1,1
363153,363153,293334,449,1
2035144,2035144,943293,234261,2
402978,402978,310228,553,1
672281,672281,425388,3862,1
51,51,51,1,1
1995245,1995245,910684,65164,2
181,181,181,1,1
355314,355314,292709,147294,1
997206,997206,656668,218130,2
924518,924518,716725,198200,1
666859,666859,391512,68355,1
717018,717018,561657,186192,1
573270,573270,370910,623,2
935316,935316,560944,11991,1
1010505,1010505,556669,70634,1
8,8,8,1,1
1541,1541,1541,1,1
1242530,1242530,899043,204825,1
1059196,1059196,803671,202739,1
919484,919484,502144,70375,1
3722,3722,3715,1,2
1639836,1639836,776839,17900,2
991136,991136,541998,70613,1
642819,642819,415666,3015,1
446,446,235,1,1
14470,14470,14466,1,1
2100769,2100769,960409,234405,2
1,1,1,1,1
2,2,2,1,1
1357891,1357891,770935,223709,2
23541,23541,23462,24,1
749144,749144,437102,1464,2
3144,3144,3103,1,1
1023912,1023912,782363,201554,1
64047,64047,62365,11,1
1122198,1122198,645458,18740,1
967678,967678,648964,217108,2
55515,55515,48741,47834,1
599604,599604,479093,166810,1
56756,56756,56048,93,1
2,2,2,1,1
415940,415940,295509,291,2
385,385,384,1,2
308403,308403,257361,257,1
619,619,619,1,1
331,331,291,1,2
474403,474403,311662,60211,1
835386,835386,465585,70095,1
9,9,9,1,2
1079575,1079575,794259,70374,1
188603,188603,159063,117862,1
651540,651540,402682,902,2
2135563,2135563,966640,234456,2
12948,12948,12923,1,1
2532215,2532215,1060568,175275,2
1331982,1331982,661008,11417,2
112,112,112,1,1
498,498,494,1,1
1264414,1264414,740512,223377,2
686080,686080,399917,68771,1
1221553,1221553,694754,38487,1
64,64,64,1,1
205,205,205,1,1
10,10,10,1,1
413,413,412,1,1
1611826,1611826,847687,230235,2
346283,346283,301996,4706,1
583,583,580,1,2
299547,299547,252051,239,1
717814,717814,562291,186293,1
538481,538481,464239,11198,1
182,182,116,1,2
21,21,21,1,2
359,359,359,1,1
825,825,610,1,2
2110312,2110312,939355,74385,2
759325,759325,441655,1563,2
1757581,1757581,822460,25519,2
2201307,2201307,986552,234604,2
4726,4726,4559,1,2
131612,131612,124887,340,1
1237751,1237751,620346,11145,2
230321,230321,212710,1209,1
338,338,338,1,1
449781,449781,314497,373,2
1100059,1100059,824584,203692,1
594185,594185,395225,2230,1
1295112,1295112,924623,204973,1
1780720,1780720,830998,28063,2
494368,494368,319226,61568,1
15,15,15,1,1
1374160,1374160,678767,11872,2
2402,2402,2156,1,1
1185114,1185114,719639,222334,2
619,619,619,1,1
144482,144482,136661,451,1
1820470,1820470,893084,233152,2
630454,630454,394453,845,2
2410,2410,2410,1,1
268611,268611,243579,2154,1
396347,396347,326034,152342,1
3948,3948,3489,1,2
2106,2106,1703,1,2
1099563,1099563,614424,70720,1
668664,668664,423987,3754,1
419841,419841,344151,154870,1
821001,821001,457311,70001,1
1250329,1250329,901627,204851,1
104,104,92,1,2
314,314,314,1,1
99,99,90,1,1
1757163,1757163,822253,25482,2
196299,196299,154674,54,2
180,180,180,1,1
488,488,433,1,2
371353,371353,269061,206,2
12,12,12,1,2
9230,9230,7014,1,2
2130039,2130039,943279,75622,2
63,63,46,1,2
283519,283519,254107,2556,1
99,99,99,1,1
163750,163750,139443,108677,1
915359,915359,500541,70369,1
7,7,4,1,2
873209,873209,614706,211528,2
399122,399122,339861,6783,1
231350,231350,213561,1230,1
730520,730520,548136,194425,2
964846,964846,647933,216990,2
1269832,1269832,724729,70794,1
1086518,1086518,606430,70701,1
809747,809747,655982,43143,1
22,22,22,1,1
64,64,62,1,1
657,657,657,1,1
243066,243066,223029,1445,1
3,3,3,1,1
62399,62399,54709,52933,1
443958,443958,330947,771,1
888976,888976,685776,197821,1
45,45,45,1,1
771,771,649,1,1
1235678,1235678,890243,128404,1
1010505,1010505,556669,70634,1
93,93,88,1,2
5188,5188,5188,1,1
6148,6148,5832,1,1
717646,717646,427829,1401,2
539763,539763,434201,162771,1
3,3,2,1,2
341907,341907,281314,145870,1
2629,2629,2626,1,1
884899,884899,535488,11370,1
1434596,1434596,702977,12785,2
2356058,2356058,1022348,234742,2
1165523,1165523,580459,9755,2
704,704,678,1,2
1273475,1273475,742855,223447,2
1692503,1692503,797823,20622,2
1961315,1961315,898345,56320,2
3,3,2,1,2
195762,195762,164748,120167,1
2567242,2567242,1073773,201860,2
1292181,1292181,646037,11270,2
26,26,26,1,1
1103606,1103606,617400,70725,1
339319,339319,278938,145562,1
653949,653949,555962,24369,1
75,75,75,1,1
861918,861918,678451,45880,1
64233,64233,63248,124,1
89,89,89,1,1
465389,465389,380323,158621,1
1103648,1103648,826543,203802,1
18,18,18,1,1
1269832,1269832,724729,70794,1
639758,639758,545373,21993,1
1433887,1433887,702847,12782,2
343638,343638,300427,4586,1
825878,825878,635966,195438,1
2253967,2253967,997261,234691,2
3004,3004,2997,1,1
129,129,129,1,1
1477,1477,955,1,1
380011,380011,312880,150686,1
1126452,1126452,824286,81181,1
881112,881112,484682,2652,2
284257,284257,241412,199,1
2,2,2,1,1
1028199,1028199,785534,201770,1
207643,207643,174290,123784,1
586873,586873,358648,66511,1
7151,7151,4808,1,2
1776229,1776229,884388,232815,2
1031199,1031199,669327,219339,2
144062,144062,116540,51799,1
1933468,1933468,887057,50423,2
30,30,27,1,1
147489,147489,118810,52045,1
16124,16124,14263,15194,1
347956,347956,284354,418,1
1269832,1269832,724729,70794,1
1317689,1317689,939985,205003,1
1947,1947,1930,1,1
1629143,1629143,772905,17485,2
910019,910019,628016,214124,2
1042675,1042675,768637,64933,1
7005,7005,6972,1,1
426542,426542,365854,6879,1
136,136,136,1,1
120,120,120,1,1
1112949,1112949,623632,70742,1
2249735,2249735,967744,87718,2
245,245,225,1,1
984794,984794,538027,70593,1
100848,100848,87393,78001,1
722361,722361,565394,186623,1
4,4,4,1,1
1,1,1,1,1
2013082,2013082,916984,70081,2
958157,958157,741873,199373,1
445462,445462,311288,351,2
185558,185558,147852,48,2
1949396,1949396,921430,233940,2
1243774,1243774,707746,50246,1
47,47,47,1,1
1,1,1,1,1
5,5,5,1,1
690780,690780,543184,182410,1
399180,399180,339919,6786,1
593272,593272,508400,16518,1
2274,2274,1824,1,2
864482,864482,526224,11243,1
1,1,1,1,1
1217094,1217094,885548,204696,1
1145,1145,737,1,1
1269832,1269832,724729,70794,1
2325762,2325762,1015062,234708,2
1260354,1260354,904240,144021,1
487179,487179,316248,61021,1
723535,723535,445227,6086,1
999018,999018,657518,218156,2
916245,916245,708950,198176,1
1269832,1269832,724729,70794,1
721,721,721,1,1
51258,51258,50769,66,1
104,104,104,1,1
491119,491119,425429,8654,1
8,8,8,1,1
1269832,1269832,724729,70794,1
284445,284445,234159,139615,1
52,52,52,1,1
12314,12314,10081,1,1
2559639,2559639,1070897,195731,2
2385602,2385602,1006701,108252,2
282635,282635,232596,139402,1
1,1,1,1,1
636230,636230,377415,67954,1
174,174,151,1,2
641337,641337,500170,178214,2
1953,1953,1469,1,2
1194723,1194723,680574,29467,1
1252063,1252063,902072,204859,1
1622594,1622594,850222,230416,2
2423950,2423950,1037243,234823,2
425258,425258,364796,6862,1
345172,345172,284190,146189,1
1269832,1269832,724729,70794,1
2447907,2447907,1029778,129306,2
1808,1808,1808,1,1
518346,518346,362914,1450,1
10,10,10,1,1
909275,909275,702721,198154,1
884959,884959,689005,47423,1
594451,594451,380342,686,2
629627,629627,410312,2783,1
1236296,1236296,703431,45658,1
1153336,1153336,660561,21833,1
1334037,1334037,947180,204820,1
2195353,2195353,957564,81100,2
634666,634666,504758,174188,1
2,2,2,1,1
277,277,275,1,1
624928,624928,408499,2685,1
420958,420958,297008,301,2
3592,3592,2392,1,1
2403970,2403970,1013936,113250,2
1096979,1096979,688798,220787,2
1143,1143,990,1,2
2407,2407,1665,1,2
463448,463448,399511,7844,1
9,9,9,1,1
1269832,1269832,724729,70794,1
1570872,1570872,751960,15421,2
452871,452871,334710,845,1
1165050,1165050,713756,221990,2
2109459,2109459,961897,234419,2
167,167,167,1,1
867884,867884,527357,11262,1
674373,674373,412886,1111,2
350983,350983,303642,4785,1
153,153,153,1,2
76,76,75,1,1
4,4,4,1,1
517974,517974,362766,1434,1
1678459,1678459,791897,19676,2
792209,792209,452899,1715,2
598480,598480,478336,166517,1
573,573,573,1,1
2123511,2123511,942349,75099,2
2339809,2339809,987770,98595,2
209526,209526,164046,68,2
100,100,100,1,1
1,1,1,1,1
907411,907411,547045,11591,1
1092689,1092689,803211,72792,1
14,14,14,1,1
481568,481568,313611,60517,1
1064846,1064846,546649,6479,2
1,1,1,1,1
875104,875104,484745,70273,1
997221,997221,546488,70628,1
2425,2425,1625,1,2
2,2,2,1,1
1,1,1,1,1
649864,649864,504942,180166,2
895511,895511,690822,198013,1
1584359,1584359,838870,229430,2
2380179,2380179,1004682,106839,2
1147620,1147620,849041,204292,1
618466,618466,406368,2600,1
461909,461909,339713,864,1
1254232,1254232,630322,11163,2
1021883,1021883,665964,219035,2
4,4,4,1,1
1086518,1086518,606430,70701,1
586009,586009,468775,164032,1
1171455,1171455,715210,222116,2
1264230,1264230,906157,146781,1
646991,646991,400152,873,2
1475824,1475824,802274,226580,2
2411,2411,2409,1,1
81,81,81,1,1
890692,890692,488243,2804,2
161,161,117,1,1
8290,8290,8288,8,1
1314433,1314433,654708,11370,2
765638,765638,429567,69419,1
58683,58683,51482,50205,1
699973,699973,549394,183913,1
1144515,1144515,847264,204235,1
