7393,1585,5,1,2460,1585,210,1,4756,1585,4
337774,64354,5,97,112435,64354,33311,2,193189,64354,5
1203338,124125,6,12,400464,124125,11371,2,372443,124125,5
24368,13227,6,1,24368,13227,11857,1,13227,13227,1
485628,57156,1,57,161876,57156,3688,2,171468,57156,3
1753602,194408,5,88,582044,194408,26420,1,583480,194408,5
15972,1673,1,1,5324,1673,2119,2,5019,1673,3
3160337,278030,5,127,1050642,278030,137741,2,834350,278030,5
1052201,211190,6,118,350495,211190,104979,2,633793,211190,5
50518,16467,5,81,16823,16467,1,2,49450,16467,4
184426,15585,6,1,61402,15585,16192,2,46761,15585,4
10066,1049,3,1,3347,1049,1034,1,3148,1049,4
560035,146742,6,124,186602,146742,5031,1,440400,146742,5
2587,211,1,1,843,211,322,2,634,211,4
999908,215990,6,114,499954,215990,6910,1,431980,215990,2
1345613,369312,6,127,1345613,369312,138493,2,369312,369312,1
131057,52284,6,6,131057,52284,39150,2,52284,52284,1
578090,149970,5,113,572115,149970,67083,2,150156,149970,3
30458,8493,6,1,30458,8493,9314,2,8493,8493,1
1093788,143410,5,112,546894,143410,63534,2,286820,143410,2
391178,255926,6,123,391178,255926,110926,1,255926,255926,1
383235,41576,1,14,127745,41576,1881,2,124728,41576,3
248778,56768,1,65,82926,56768,4237,2,170304,56768,3
2,1,1,1,1,1,1,1,2,1,2
294971,91282,1,66,294971,91282,6347,2,91282,91282,1
379,12,1,2,379,12,237,2,12,12,1
104452,30713,5,96,34807,30713,399,1,92166,30713,4
19355,4832,1,1,19355,4832,1262,2,4832,4832,1
1210248,149897,5,120,401905,149897,5112,2,449948,149897,5
2299923,283576,6,124,764083,283576,41121,1,850987,283576,5
392451,70251,1,65,130817,70251,4853,1,210753,70251,3
24086,3726,5,1,8013,3726,1132,2,11184,3726,4
1212183,344437,6,125,1212183,344437,62934,2,344437,344437,1
8252,254,1,78,8252,254,2057,2,254,254,2
875759,259894,5,127,869060,259894,136956,2,260154,259894,3
1844436,207072,5,124,612254,207072,40967,1,621475,207072,5
9352,6903,6,1,9352,6903,2086,1,6903,6903,1
491680,301324,6,127,491680,301324,115409,1,301324,301324,1
36,11,1,4,12,11,1,2,33,11,3
1345613,369312,6,127,1345613,369312,138493,2,369312,369312,1
294971,91282,1,66,294971,91282,6347,2,91282,91282,1
1354024,369312,6,127,1345613,369312,138493,2,369572,369312,3
7194,259,1,79,7194,259,1650,1,259,259,2
119690,34375,5,5,119690,34375,10396,2,34375,34375,1
1519969,132524,5,110,504869,132524,57651,2,397741,132524,5
1126853,247585,6,123,375460,247585,109542,1,742970,247585,5
30,15,1,12,15,15,1,1,30,15,2
738072,300277,6,127,738072,300277,133413,2,300277,300277,1
2251344,201625,6,18,749393,201625,95869,2,604970,201625,5
1884210,228854,6,124,625700,228854,40929,1,686821,228854,5
89892,12838,6,1,44840,12838,11333,2,25682,12838,4
258,249,5,62,258,249,1,2,249,249,1
207647,115061,4,70,207647,115061,30910,2,115061,115061,1
1333397,365942,6,125,1333397,365942,137440,2,365942,365942,1
52,8,1,1,52,8,43,2,8,8,2
360193,244636,6,125,360193,244636,27503,1,244636,244636,1
125,3,1,1,125,3,75,2,3,3,1
5757,1539,5,81,1889,1539,1,1,4664,1539,4
14034,3337,6,1,4677,3337,1198,1,10013,3337,4
147556,35932,2,6,146689,35932,38868,2,35959,35932,3
2462453,238935,5,125,818155,238935,36856,2,717064,238935,5
5827,1729,5,1,1942,1729,156,1,5188,1729,4
21735,2915,1,1,7245,2915,362,1,8745,2915,3
15,15,2,1,15,15,1,1,15,15,1
3758,257,1,79,3758,257,346,2,257,257,2
384132,79455,1,65,192066,79455,6161,2,158910,79455,2
60740,15464,6,1,60740,15464,16222,2,15464,15464,1
737,259,1,79,737,259,487,1,259,259,2
27553,12080,6,1,27553,12080,13457,2,12080,12080,1
581530,330797,6,127,581530,330797,116243,1,330797,330797,1
1159304,238388,6,123,386218,238388,118426,2,715396,238388,5
35,35,2,3,35,35,1,1,35,35,1
98260,26853,4,118,32702,26853,19599,1,80650,26853,5
2056366,255061,6,124,683057,255061,41057,1,765442,255061,5
736966,206678,6,114,736966,206678,71649,2,206678,206678,1
18,6,1,1,6,6,1,1,18,6,3
436376,120144,6,99,145395,120144,2917,1,360583,120144,5
1182939,184906,6,114,393565,184906,1305,2,554967,184906,5
1838,782,5,35,909,782,1,2,1579,782,4
302026,206912,6,122,302026,206912,102014,2,206912,206912,1
95270,12973,3,49,31674,12973,3148,1,38932,12973,4
15201,1556,4,1,5035,1556,1812,1,4672,1556,5
1288348,281355,6,124,644174,281355,130193,2,562710,281355,2
8,7,1,2,8,7,3,2,7,7,1
1401381,149435,5,29,467127,149435,39335,2,448305,149435,3
603775,232696,6,120,603775,232696,4953,2,232696,232696,1
161583,23227,1,46,53861,23227,13555,2,69681,23227,3
466277,46579,6,5,155175,46579,6854,2,139764,46579,5
21,7,1,6,7,7,1,1,21,7,3
3555952,340769,6,125,1182608,340769,57468,2,1022566,340769,5
1009504,203318,5,120,336303,203318,86435,1,610179,203318,5
2740971,296652,6,124,911146,296652,14935,2,890215,296652,5
14301,1776,1,1,4767,1776,468,2,5328,1776,3
1176855,109639,5,105,390708,109639,23538,2,329072,109639,5
359594,71713,5,108,119562,71713,445,2,215357,71713,5
276,276,3,32,276,276,1,1,276,276,1
3041498,267120,5,124,1011082,267120,131757,2,801614,267120,5
1083,361,1,1,361,361,1,1,1083,361,3
1664401,170920,5,118,552638,170920,11932,2,512985,170920,5
3122559,290166,6,120,1038417,290166,106495,2,870724,290166,5
735294,271734,6,121,735294,271734,39761,1,271734,271734,1
92,68,3,1,92,68,1,1,68,68,1
50025,4520,1,1,16603,4520,3929,1,13568,4520,5
291641,64791,4,122,96996,64791,29158,1,194586,64791,5
1294171,117057,1,121,428925,117057,16854,1,351424,117057,5
743436,63364,6,6,247523,63364,42954,2,190119,63364,5
87801,20143,4,99,29194,20143,10572,1,60526,20143,5
123797,13183,6,1,41213,13183,5191,2,39554,13183,5
56878,23666,1,46,56878,23666,13716,2,23666,23666,1
589942,91282,1,66,294971,91282,6347,2,182564,91282,2
2841302,303675,6,124,944527,303675,18114,2,911284,303675,5
14985,3071,1,1,4995,3071,550,1,9213,3071,3
2,1,1,1,1,1,1,1,2,1,2
744,242,4,45,248,242,1,2,726,242,3
8004,1002,4,1,2668,1002,481,2,3006,1002,3
724532,171354,6,118,241388,171354,84293,2,514245,171354,5
408786,72689,1,66,136262,72689,777,1,218067,72689,3
1844436,207072,5,124,612254,207072,40967,1,621475,207072,5
2268444,279411,6,124,753609,279411,32342,1,838492,279411,5
637671,84307,1,66,212557,84307,2121,2,252921,84307,3
54436,6544,1,38,18106,6544,1837,2,19635,6544,4
1812,604,5,51,604,604,1,1,1812,604,3
7674,259,1,79,7674,259,1667,1,259,259,2
1791,498,1,53,597,498,154,1,1494,498,3
970862,308910,6,124,970862,308910,21636,2,308910,308910,1
315,84,1,19,105,84,1,2,252,84,3
455487,76504,1,66,151829,76504,2010,1,229512,76504,3
8254,1909,3,1,2750,1909,1478,1,5729,1909,4
8,3,1,1,8,3,7,1,3,3,1
277,181,1,33,277,181,223,1,181,181,1
11838,1915,1,1,3946,1915,202,1,5745,1915,3
593,593,3,14,593,593,1,1,593,593,1
1936379,152126,1,121,642945,152126,90569,2,456611,152126,5
1553887,146009,6,105,516460,146009,47277,2,438172,146009,5
429669,135940,5,23,429669,135940,36677,2,135940,135940,1
975216,309978,6,124,975216,309978,22355,2,309978,309978,1
133042,34105,1,9,133042,34105,3686,2,34105,34105,1
556898,63481,5,98,184678,63481,3321,2,190575,63481,5
17567,4033,4,1,5853,4033,5248,1,12103,4033,4
4570,3134,5,1,4570,3134,1297,1,3134,3134,1
66,66,3,8,66,66,1,1,66,66,1
1733637,188568,5,77,577879,188568,43007,2,565704,188568,3
8079,259,1,79,8079,259,1806,2,259,259,2
312094,210774,6,123,311655,210774,104304,2,210980,210774,3
84753,6620,1,1,28192,6620,11375,2,19865,6620,5
367015,120223,3,66,367015,120223,20910,2,120223,120223,1
9839,2778,5,1,9839,2778,3263,2,2778,2778,1
90272,57108,5,57,90272,57108,8742,1,57108,57108,1
303658,76504,1,66,151829,76504,2010,1,153008,76504,2
95907,53061,1,11,95907,53061,48072,1,53061,53061,1
2335146,197848,3,120,775946,197848,98873,2,593770,197848,5
1535840,283576,6,124,764083,283576,41121,1,567411,283576,4
3708,413,1,1,1236,413,664,2,1239,413,3
360277,244676,6,125,360277,244676,27527,1,244676,244676,1
1014,337,3,19,338,337,1,1,1011,337,3
285121,65277,6,10,95007,65277,46207,1,195879,65277,5
640107,49017,1,9,212881,49017,50588,2,147097,49017,5
2673621,318820,6,127,889410,318820,136659,2,956720,318820,5
6800,1923,5,1,6800,1923,3925,2,1923,1923,1
144272,38424,1,97,48052,38424,19614,1,115358,38424,5
296430,180855,5,118,295884,180855,74573,1,181068,180855,3
740085,102777,1,120,366646,102777,7738,1,205801,102777,4
11109,1190,1,1,3703,1190,358,2,3570,1190,3
156965,62341,1,36,156965,62341,5557,2,62341,62341,1
118985,65269,1,63,118985,65269,4515,1,65269,65269,1
638970,102540,1,32,212811,102540,76728,1,307761,102540,5
1589147,307528,6,127,792341,307528,134927,2,615316,307528,4
5833,1884,5,62,1944,1884,1,2,5653,1884,4
1085550,241759,6,123,361697,241759,108362,1,725487,241759,5
371642,31488,4,66,123470,31488,9434,2,94503,31488,4
1357,402,1,1,1357,402,444,2,402,402,1
696,160,1,1,232,160,35,1,480,160,3
37121,2433,1,1,12335,2433,4850,2,7303,2433,4
171867,44747,6,6,85896,44747,14803,1,89518,44747,3
3319499,334511,6,125,1103807,334511,48139,2,1003792,334511,5
564845,147992,6,124,188204,147992,5129,1,444153,147992,5
374,340,5,39,367,340,1,2,347,340,2
964942,212230,6,120,482471,212230,5893,1,424460,212230,2
10,10,3,1,10,10,4,1,10,10,1
730420,174878,6,122,243362,174878,90517,1,524820,174878,5
868737,89844,1,65,289579,89844,6269,2,269532,89844,3
57287,5254,6,1,19021,5254,5719,2,15768,5254,4
1313260,259741,6,120,437555,259741,86953,1,779448,259741,5
29288,2765,5,1,9731,2765,3155,2,8298,2765,4
688345,151876,5,118,229319,151876,72318,1,455812,151876,5
51409,38008,1,59,51409,38008,2656,1,38008,38008,1
342089,91772,5,10,342089,91772,69319,2,91772,91772,1
485908,115442,1,115,485908,115442,61497,2,115442,115442,1
120,40,4,19,40,40,1,1,120,40,3
329428,225057,6,123,329428,225057,104030,1,225057,225057,1
25180,12365,6,3,25180,12365,6795,1,12365,12365,1
19856,7975,1,3,19856,7975,584,1,7975,7975,1
154204,14289,6,1,51344,14289,10143,2,42874,14289,4
17795,2005,1,1,5913,2005,662,2,6022,2005,4
2,1,1,1,2,1,1,1,1,1,1
85,85,4,23,85,85,1,1,85,85,1
1389,459,6,52,463,459,1,1,1377,459,3
60,20,1,7,20,20,1,1,60,20,3
429426,74782,1,66,143142,74782,4870,1,224346,74782,3
2639372,215429,2,127,876987,215429,123376,2,646547,215429,5
1470971,291810,6,126,490125,291810,53583,1,875676,291810,5
3,1,1,1,1,1,1,1,3,1,3
297132,41345,1,17,99044,41345,1483,1,124035,41345,3
2,2,1,2,2,2,1,1,2,2,1
279864,160536,5,76,279864,160536,34487,1,160536,160536,1
20409,1924,5,2,6803,1924,3926,2,5772,1924,3
1978,1630,6,1,1975,1630,322,1,1632,1630,2
771757,283576,6,124,764083,283576,41121,1,283835,283576,3
312767,135201,6,124,312767,135201,36707,1,135201,135201,1
1123967,137380,6,107,372984,137380,20332,1,412309,137380,5
2299923,283576,6,124,764083,283576,41121,1,850987,283576,5
226935,44396,1,55,75645,44396,2494,1,133188,44396,3
1101045,120223,3,66,367015,120223,20910,2,360669,120223,3
1557185,228914,5,124,774642,228914,26247,2,458087,228914,4
136544,100130,6,98,136544,100130,181,1,100130,100130,1
2296220,179447,1,125,762603,179447,111300,2,538601,179447,5
581530,330797,6,127,581530,330797,116243,1,330797,330797,1
616767,205722,5,122,609093,205722,40763,1,205981,205722,3
27,5,1,1,9,5,1,1,15,5,3
37386,3822,1,1,12462,3822,688,2,11466,3822,3
117299,29650,3,65,117299,29650,8999,2,29650,29650,1
528061,215490,6,120,524306,215490,2850,2,215747,215490,3
1011353,82738,2,12,336431,82738,69635,2,248278,82738,5
18442,4484,1,1,18442,4484,1122,2,4484,4484,1
363276,135456,6,15,363276,135456,25300,1,135456,135456,1
8252,254,1,78,8252,254,2057,2,254,254,2
224751,52867,1,65,74917,52867,3789,1,158601,52867,3
140302,35763,3,70,140302,35763,11287,2,35763,35763,1
1897032,145871,1,57,630059,145871,105294,2,437821,145871,5
108916,46535,5,99,54458,46535,889,1,93070,46535,2
420434,81334,1,64,210217,81334,2774,2,162668,81334,2
1477639,287821,6,122,492326,287821,99345,1,863702,287821,5
521018,301593,6,123,520328,301593,105069,1,301840,301593,3
200348,56958,2,18,200348,56958,6489,2,56958,56958,1
72723,7023,5,1,24241,7023,3995,2,21069,7023,3
16728,3820,2,1,16728,3820,6672,2,3820,3820,1
55046,8009,4,4,18294,8009,4972,1,24039,8009,4
12327,3919,1,27,4109,3919,303,1,11757,3919,3
764083,283576,6,124,764083,283576,41121,1,283576,283576,1
905600,170251,1,127,301621,170251,93310,1,511012,170251,5
1520256,281983,6,124,760128,281983,37509,1,563966,281983,2
14526,2242,6,1,4810,2242,1824,1,6732,2242,4
10942,4791,1,2,10942,4791,858,1,4791,4791,1
1315901,256015,5,127,438388,256015,115522,1,768304,256015,5
1899187,237113,6,50,631177,237113,37005,1,711526,237113,5
28390,7281,5,1,28390,7281,10239,2,7281,7281,1
447,19,1,3,447,19,221,1,19,19,1
546,173,3,37,182,173,1,2,519,173,3
94585,8247,5,1,31475,8247,11366,2,24745,8247,4
583329,119971,1,63,194308,119971,83852,1,360097,119971,5
589942,91282,1,66,294971,91282,6347,2,182564,91282,2
97454,13020,6,1,48727,13020,13699,2,26040,13020,2
1065369,227825,6,123,354945,227825,113633,2,683690,227825,5
3044,3040,5,31,3044,3040,1,2,3040,3040,1
767734,180744,1,127,767734,180744,112220,2,180744,180744,1
978598,249089,3,127,978598,249089,129648,2,249089,249089,1
2317865,207733,6,19,771543,207733,97544,2,623296,207733,5
2674931,240302,6,26,890243,240302,107669,2,721029,240302,5
991748,298205,6,124,495874,298205,110317,1,596410,298205,2
29945,4134,6,1,14957,4134,4895,2,8269,4134,3
1153167,161550,6,108,573996,161550,53239,2,323263,161550,4
1303143,198714,6,120,433066,198714,3621,1,596399,198714,5
126,42,1,31,42,42,1,1,126,42,3
15117,2506,6,1,5039,2506,1413,1,7518,2506,3
223501,53403,4,121,74360,53403,27370,1,160388,53403,5
219,73,3,24,73,73,1,1,219,73,3
1535840,283576,6,124,764083,283576,41121,1,567411,283576,4
1110,370,3,30,370,370,3,1,1110,370,3
12886,3659,6,1,6443,3659,3905,2,7318,3659,2
6,2,1,1,2,2,1,1,6,2,3
21892,3763,4,1,7278,3763,3218,1,11296,3763,4
1000228,315408,6,124,1000228,315408,26753,2,315408,315408,1
73274,52371,1,65,73274,52371,3623,1,52371,52371,1
1194367,138817,5,30,396765,138817,31634,1,416586,138817,5
32217,7192,6,1,10733,7192,7125,1,21584,7192,5
144077,37233,4,119,47942,37233,23434,1,111832,37233,5
9419,2008,5,1,3137,2008,1895,1,6028,2008,4
764083,283576,6,124,764083,283576,41121,1,283576,283576,1
108222,19171,5,5,36074,19171,397,1,57513,19171,3
162800,15226,6,1,54225,15226,15435,2,45681,15226,4
4631,1214,4,1,4631,1214,1425,2,1214,1214,1
10,9,3,5,10,9,1,2,9,9,1
240952,43557,1,51,120476,43557,2688,2,87114,43557,2
18366,16357,1,91,18283,16357,449,1,16433,16357,2
15711,1933,1,1,5237,1933,526,2,5799,1933,3
8550,968,1,1,2850,968,176,2,2904,968,3
764380,280659,6,124,756749,280659,34729,1,280918,280659,3
763149,76473,1,42,254383,76473,5911,2,229419,76473,3
511347,188294,6,114,505057,188294,27825,1,188504,188294,3
2635,1019,1,1,2635,1019,259,2,1019,1019,1
366022,47410,6,5,183011,47410,34507,2,94820,47410,2
16017,1417,1,1,5339,1417,448,2,4251,1417,3
49480,16381,5,81,16477,16381,1,1,49192,16381,4
759152,266693,6,124,759152,266693,9030,2,266693,266693,1
1844436,207072,5,124,612254,207072,40967,1,621475,207072,5
386679,32858,4,67,128436,32858,9921,2,98618,32858,4
10600,5415,6,1,10600,5415,321,1,5415,5415,1
252595,72138,1,105,252595,72138,16044,1,72138,72138,1
482237,90729,4,122,160269,90729,32025,1,272431,90729,5
3495371,321873,6,122,1162528,321873,120088,2,965859,321873,5
13501,9973,1,19,13501,9973,202,1,9973,9973,1
28631,3462,6,1,9522,3462,2477,1,10388,3462,4
581530,330797,6,127,581530,330797,116243,1,330797,330797,1
6,2,1,2,2,2,1,1,6,2,3
1015932,307448,6,127,507618,307448,115711,1,615150,307448,4
462873,113014,5,122,154199,113014,80155,1,339210,113014,5
374176,86777,6,97,124562,86777,133,2,260478,86777,5
5517,1511,6,34,1839,1511,1,2,4533,1511,3
958985,100771,5,107,317990,100771,20217,1,302482,100771,5
905735,170261,1,127,301666,170261,93322,1,511042,170261,5
1070673,100337,6,93,355766,100337,30719,2,301124,100337,5
107344,78252,5,100,107344,78252,31106,1,78252,78252,1
208207,54953,5,82,208207,54953,19361,2,54953,54953,1
491349,180988,6,124,485437,180988,39993,1,181247,180988,3
122736,34747,5,5,122736,34747,12685,2,34747,34747,1
1138986,312702,6,49,1138986,312702,127984,2,312702,312702,1
11865,1689,5,1,3944,1689,1598,2,5069,1689,4
7544,4627,6,1,7544,4627,4965,2,4627,4627,1
42,14,2,7,14,14,1,1,42,14,3
279308,94561,6,104,275168,94561,18438,1,94716,94561,3
29,28,1,1,29,28,28,1,28,28,1
180,55,1,8,60,55,1,2,165,55,3
683,221,4,1,227,221,1,2,665,221,4
30681,3670,1,1,10227,3670,402,1,11010,3670,3
978142,327200,6,127,978142,327200,137330,2,327200,327200,1
488933,129741,6,100,162911,129741,3711,1,389377,129741,5
7250,2447,5,1,3625,2447,1648,1,4894,2447,2
26,26,4,10,26,26,1,1,26,26,1
843,274,3,42,281,274,1,1,822,274,3
18261,2485,1,33,6087,2485,945,1,7455,2485,3
1973514,252794,6,123,655529,252794,11140,1,758641,252794,5
495,165,1,15,165,165,2,1,495,165,3
231,204,3,30,231,204,1,2,204,204,1
96114,10036,5,1,32038,10036,6654,2,30108,10036,3
737824,179491,2,121,730280,179491,99583,2,179724,179491,3
353620,175637,6,114,351852,175637,983,2,175884,175637,3
2302578,202272,5,35,765800,202272,116646,2,606967,202272,5
1405878,153883,4,73,468626,153883,32984,2,461649,153883,3
32042,3182,6,1,10665,3182,3385,2,9547,3182,4
8441,1896,5,1,2813,1896,1620,1,5689,1896,4
764083,283576,6,124,764083,283576,41121,1,283576,283576,1
131952,36332,4,118,43964,36332,36810,1,109045,36332,5
56875,23664,1,46,56875,23664,13716,2,23664,23664,1
367192,31946,6,4,122271,31946,25930,2,95850,31946,4
1760124,248639,5,125,880062,248639,52589,2,497278,248639,2
890078,198401,6,48,296579,198401,24746,1,595368,198401,5
3882672,364935,6,127,1291443,364935,138474,2,1095065,364935,5
1,1,1,1,1,1,1,1,1,1,1
745,242,3,1,248,242,1,1,727,242,4
63884,20147,4,64,21276,20147,540,1,60494,20147,4
179033,15753,6,1,59599,15753,16836,2,47266,15753,5
403872,263422,6,123,403872,263422,111525,1,263422,263422,1
653625,72238,1,61,217875,72238,4903,2,216714,72238,3
71731,28601,6,90,35845,28601,18,2,57242,28601,3
827904,84039,1,50,275968,84039,6077,2,252117,84039,3
950367,192469,5,119,316600,192469,80735,1,577625,192469,5
3754,901,1,1,1251,901,1114,1,2704,901,4
15386,6277,6,1,15277,6277,4778,1,6284,6277,2
3862262,352922,6,124,1284670,352922,132449,2,1059020,352922,5
1382,859,1,1,1382,859,74,1,859,859,1
613353,128498,6,110,204232,128498,285,2,385699,128498,5
1163959,320390,6,52,1163959,320390,129410,2,320390,320390,1
182465,15464,6,1,60740,15464,16222,2,46400,15464,5
1303216,175881,1,127,651608,175881,111314,2,351762,175881,2
912611,321152,6,127,912611,321152,136954,2,321152,321152,1
30564,10023,6,1,30436,10023,2735,2,10030,10023,3
1284670,352922,6,124,1284670,352922,132449,2,352922,352922,1
4038050,369018,6,127,1343213,369018,138488,2,1107314,369018,5
3730248,349685,6,126,1240668,349685,70863,2,1049314,349685,5
27,9,2,6,9,9,1,1,27,9,3
72967,12280,6,1,24313,12280,9269,1,36848,12280,5
248378,68894,1,65,124189,68894,4743,1,137788,68894,2
767734,180744,1,127,767734,180744,112220,2,180744,180744,1
555780,64309,2,58,185260,64309,5860,2,192927,64309,3
69886,23267,1,64,69886,23267,1092,2,23267,23267,1
99426,40883,4,119,49713,40883,40726,1,81766,40883,2
1524612,120026,1,116,506001,120026,65215,2,360283,120026,5
15387,1296,1,2,5129,1296,3032,2,3888,1296,3
429342,74767,1,66,143114,74767,4868,1,224301,74767,3
1826,596,5,1,913,596,323,1,1192,596,2
215619,25597,1,37,71873,25597,1242,2,76791,25597,3
604069,170261,1,127,301666,170261,93322,1,340781,170261,4
45978,12332,1,40,15326,12332,7753,1,36996,12332,3
452010,39469,1,11,150670,39469,3991,2,118407,39469,3
47542,15216,1,40,23771,15216,2332,1,30432,15216,2
1082791,178641,6,114,360333,178641,1110,2,536171,178641,5
612254,207072,5,124,612254,207072,40967,1,207072,207072,1
66,22,1,1,22,22,1,1,66,22,3
1097860,94776,6,8,365525,94776,57226,2,284369,94776,5
573996,161550,6,108,573996,161550,53239,2,161550,161550,1
19920,1863,3,2,6640,1863,3833,2,5589,1863,3
84,28,1,7,28,28,1,2,84,28,3
366916,89988,1,106,362291,89988,41241,2,90137,89988,3
2199425,259987,6,124,731269,259987,8540,2,780219,259987,5
77090,48779,5,9,77090,48779,15933,1,48779,48779,1
123884,32635,5,5,123884,32635,34029,2,32635,32635,1
1050642,278030,5,127,1050642,278030,137741,2,278030,278030,1
74,74,3,16,74,74,1,1,74,74,1
1013483,111982,1,116,336835,111982,63184,2,336151,111982,5
745663,272559,6,80,738294,272559,40099,1,272809,272559,3
59603,10196,5,1,19858,10196,12487,1,30596,10196,5
883,246,1,76,883,246,673,2,246,246,2
1905043,249499,6,123,632784,249499,10163,1,748755,249499,5
9636,2422,1,5,3212,2422,1925,1,7266,2422,3
345,344,4,55,345,344,1,1,344,344,1
1170315,321873,6,122,1162528,321873,120088,2,322113,321873,3
29385,28469,6,87,29385,28469,125,1,28469,28469,1
106524,26640,1,15,35508,26640,767,1,79920,26640,3
1835,1832,1,5,1835,1832,4,1,1832,1832,1
