211990882,25093620,3112335,2191268,4,11783342,2191268,54
299916,171417,90567,3852,4,6202,3852,1
109963185,9256783,2550662,781179,4,6238697,781179,9
0,0,0,0,0,0,0,0
171321953,20836970,2342403,1836717,4,9072086,1836717,71
72,36,34,1,4,2,1,1
24,3,3,1,1,8,1,6
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
55609943,4580439,1568289,362159,5,1946662,362159,64
225061118,19835674,3036202,1614951,5,10856187,1614951,48
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
7,7,7,1,1,1,1,1
1049354,131130,25229,122792,1,993256,122792,69
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
227528072,23889213,3041167,2170588,3,12225725,2170588,40
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,2,2,1,1,1,1,1
24001324,1580080,523002,459076,3,5187651,459076,61
0,0,0,0,0,0,0,0
401,362,351,16,5,18,16,1
91877147,25763222,3032254,2080112,5,4765495,2080112,5
0,0,0,0,0,0,0,0
173507562,26856830,3232022,2216991,5,6792137,2216991,64
0,0,0,0,0,0,0,0
38338189,2807783,1098925,217564,5,2063529,217564,10
0,0,0,0,0,0,0,0
7493633,2981697,362995,255444,8,498514,255444,7
0,0,0,0,0,0,0,0
146545504,17117217,3088870,1317247,8,7710802,1317247,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1261756,132482,65654,33554,5,239031,33554,19
5416689,545806,56192,347400,5,3247880,347400,36
0,0,0,0,0,0,0,0
20204479,1476256,354421,248754,6,1485012,248754,60
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
11943294,1336811,331529,97292,6,642708,97292,4
0,0,0,0,0,0,0,0
72720384,5416782,1802789,298494,6,1570497,298494,62
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
40,20,20,1,3,2,1,2
33382134,11464453,865854,1352535,8,2417113,1352535,59
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
698527,644483,88112,96563,6,101543,96563,1
49203753,3056874,1177878,220589,8,1787757,220589,67
0,0,0,0,0,0,0,0
17883977,1311415,646162,97199,8,828599,97199,44
40038737,7751782,1936202,387403,8,1001000,387403,50
0,0,0,0,0,0,0,0
184149740,12065636,2922485,884652,8,7655016,884652,69
3243318,588493,361988,31133,8,82649,31133,26
445004,26099,9537,25107,1,431418,25107,70
29209,23081,5879,14188,3,17486,14188,13
203260,62822,14497,25392,7,78867,25392,55
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
228,57,54,1,5,4,1,4
11030,880,1,529,1,6498,529,5
70255880,10066386,2606616,685239,9,2886265,685239,6
4422776,469973,142593,438982,1,4112095,438982,35
79226873,24503824,2609513,2017574,9,4067078,2017574,3
125707,72425,36108,3879,8,6218,3879,1
2360,1593,1233,766,2,1135,766,1
0,0,0,0,0,0,0,0
13680980,3955532,1246437,217997,8,677822,217997,1
0,0,0,0,0,0,0,0
53331,41885,13696,10168,1,12585,10168,10
1628674,374085,36775,162112,1,669198,162112,63
0,0,0,0,0,0,0,0
5,5,4,1,5,1,1,1
106056814,9947040,2573330,705696,9,5084351,705696,9
0,0,0,0,0,0,0,0
7471898,4757633,962928,302264,9,478956,302264,3
284637139,30447654,3483865,2283867,9,12911748,2283867,57
24,6,5,1,3,4,1,4
699394,691005,307593,13324,9,13447,13324,1
22191323,5851581,1819360,336523,9,720938,336523,2
33905805,20733824,1783264,1565342,9,1926750,1565342,3
40,8,5,1,6,5,1,4
247815371,14165198,3021120,1034676,9,9896491,1034676,71
111596712,16430158,2818337,1178494,5,4870675,1178494,48
269874,62305,10051,12990,9,44207,12990,16
469587,379730,94794,28445,2,33640,28445,28
4937354,748908,60445,503333,4,2657170,503333,70
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
657,73,69,1,10,9,1,4
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
153368811,10206459,1597104,1086354,10,8500102,1086354,71
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
63120,50129,34101,4321,9,5503,4321,2
15369702,5977858,600599,447251,6,1113033,447251,5
7178463,764023,137292,626070,1,5979847,626070,48
0,0,0,0,0,0,0,0
302037877,32237366,3640558,2288521,10,12778265,2288521,27
37321698,20549622,1983605,1450461,10,1851419,1450461,2
2275505,1823349,277447,72818,10,87569,72818,41
264791301,28762116,3126194,2061322,10,11013021,2061322,71
153,60,56,11,8,28,11,1
25255648,8380474,1717733,424617,10,1192131,424617,1
0,0,0,0,0,0,0,0
66571821,12818478,2356012,1032838,3,3027340,1032838,12
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
486195,161457,58213,142094,1,411163,142094,20
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5405373,616619,121281,519975,1,4596297,519975,30
0,0,0,0,0,0,0,0
70436134,8312241,1559635,1086649,1,4122628,1086649,63
1362842,102302,35122,92313,1,1227734,92313,9
42085857,2594514,693690,822580,4,4498627,822580,64
0,0,0,0,0,0,0,0
90,10,10,1,5,9,1,7
0,0,0,0,0,0,0,0
44616859,22525842,1802768,1531401,10,2194940,1531401,3
335548930,34026333,3840494,2291782,10,12768480,2291782,23
333717681,34026333,3840494,2291782,10,12741559,2291782,18
35300771,7700148,1815136,311678,10,681114,311678,35
44604568,8265729,1942055,335276,10,821739,335276,51
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
13708966,1507449,689750,100843,11,488797,100843,32
1304011,284904,55471,40283,11,127550,40283,56
243787168,21408958,2527138,1736093,11,10927451,1736093,70
58931662,4426875,1090598,189270,11,1088717,189270,11
123415724,25319911,3003221,2107193,4,6784561,2107193,8
207171808,20850766,2420010,2080410,4,11939846,2080410,57
3002050,712726,88034,103554,6,310025,103554,32
0,0,0,0,0,0,0,0
37613285,1628049,774768,101262,11,1093634,101262,70
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
28423361,2854827,376943,1026839,1,6446182,1026839,71
19008182,3578277,479829,1261604,1,4563664,1261604,7
4704256,1007180,270160,263385,1,669960,263385,19
0,0,0,0,0,0,0,0
32256020,3187806,410525,1144508,1,7266739,1144508,71
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1304904,325340,108676,90054,1,200494,90054,26
0,0,0,0,0,0,0,0
25606410,2388727,437091,785310,1,4992107,785310,65
38194505,3591338,481217,1267303,1,8441469,1267303,45
38560903,3591349,481217,1267307,1,8482623,1267307,60
24723787,2384484,437275,785158,1,5224583,785158,54
56901,32446,16342,3612,1,5788,3612,1
57920,32715,16465,3655,1,5907,3655,1
268,192,190,49,1,61,49,1
0,0,0,0,0,0,0,0
3,3,3,1,1,1,1,1
9213697,1905676,524359,429840,1,1123981,429840,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
44686871,3296509,649019,828745,1,6546380,828745,69
0,0,0,0,0,0,0,0
215731,15451,7363,12803,1,149981,12803,62
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
290886,30439,7440,21046,1,160282,21046,4
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
88516,49908,24944,3714,1,5954,3714,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18774,7752,3727,1993,1,5086,1993,1
2111079,1889136,465808,431308,1,462043,431308,1
4977601,255758,126003,62017,1,723863,62017,36
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
516443,241605,50496,55742,1,101076,55742,50
0,0,0,0,0,0,0,0
7612206,1512020,406878,293148,1,747540,293148,26
7050975,1506688,405994,291643,1,705225,291643,11
2,2,2,1,1,1,1,1
6,6,6,1,1,1,1,1
3,3,3,1,1,1,1,1
0,0,0,0,0,0,0,0
7563683,3492483,292475,845131,1,1565951,845131,7
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
180,15,15,1,1,12,1,6
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
29253296,6312498,930572,1404336,1,4055335,1404336,6
9,9,9,1,1,1,1,1
496216,102432,24379,25365,1,101641,25365,22
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2806611,365298,167324,73009,1,268963,73009,34
27662049,6911268,921393,1544017,1,3873310,1544017,5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
12114708,2129903,299288,450963,1,1903437,450963,63
222365,180390,42221,30750,1,36139,30750,30
35339509,7066274,963809,1590731,1,4934142,1590731,7
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
23831239,5402072,694745,1364220,1,4029806,1364220,7
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
911709,636386,114184,109551,1,137291,109551,28
6,1,1,1,1,6,1,5
11966798,1097605,399989,211653,1,1218376,211653,14
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
9471610,2654238,268246,553479,1,1602164,553479,61
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
42229103,6236035,678452,1267970,1,5449089,1267970,70
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
55,11,11,1,1,5,1,4
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3,3,3,1,1,1,1,1
0,0,0,0,0,0,0,0
189,7,7,1,1,27,1,11
58678543,3032498,879470,508395,1,5339318,508395,70
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
11674448,1978387,600150,234724,1,633511,234724,25
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
9632833,1877830,525390,307320,1,777485,307320,28
0,0,0,0,0,0,0,0
62158630,8704529,1101779,1500014,1,6739835,1500014,59
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
10784260,2529463,710968,283157,1,609863,283157,10
10616889,1600878,343924,189490,1,668568,189490,57
16,16,16,1,1,1,1,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
83629112,5853247,1290978,931314,1,7860961,931314,66
110764335,10775059,1478253,1804491,1,10624317,1804491,23
95192836,10696328,1475050,1786087,1,9464973,1786087,41
106179603,9928703,1328711,1684918,1,9910253,1684918,71
54531909,6226297,1181083,933937,1,5156386,933937,19
0,0,0,0,0,0,0,0
13,13,13,1,1,1,1,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3833958,249467,123372,62385,2,663909,62385,45
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,2,2,1,1,1,1,1
0,0,0,0,0,0,0,0
91428965,3856736,1159106,492664,2,6045846,492664,71
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
9,7,1,7,1,9,7,3
21815780,2940584,1030117,251393,2,801836,251393,44
0,0,0,0,0,0,0,0
8,6,1,6,1,8,6,3
8547181,780893,190243,93193,2,613256,93193,4
7009127,1119945,300822,271966,2,843125,271966,51
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
9155300,2295624,194243,696518,2,2307795,696518,64
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,2,1,2,1,2,2,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1
4884614,388315,218169,44640,2,403472,44640,10
35499388,2155154,796687,247226,2,2595007,247226,12
2,2,2,1,1,1,1,1
219479,122989,64137,3801,2,6076,3801,1
21513522,3914402,1091399,341359,2,867619,341359,37
36,36,36,1,1,1,1,1
23642564,3914402,1091399,341359,2,926552,341359,48
0,0,0,0,0,0,0,0
60836204,10030427,1083301,1409090,2,5532455,1409090,53
3031904,1091782,180294,118914,2,238587,118914,56
75767629,3877605,1210695,452206,2,4954633,452206,23
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
22598902,3461815,1169857,273039,2,787425,273039,37
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
75773062,7124117,1377994,1139073,2,7938325,1139073,12
27,27,27,1,2,1,1,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
7,7,1,7,1,7,7,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
58398162,2903530,1032139,307232,2,3418621,307232,23
57781849,13720634,1745680,1695479,2,4652949,1695479,7
0,0,0,0,0,0,0,0
106666715,12887489,1562143,1608063,2,7800103,1608063,71
30721441,3510634,838327,297991,2,1206737,297991,60
179073711,14515300,2135859,1735578,2,11420247,1735578,71
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
469962,379961,94900,28446,2,33678,28446,47
15,15,15,1,2,1,1,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5,1,1,1,1,5,1,3
0,0,0,0,0,0,0,0
46426261,6007420,1577635,526590,2,1576799,526590,18
119513474,11724646,2199425,1146701,2,6601503,1146701,65
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
119809346,15334701,1936338,1730533,2,8353528,1730533,17
173765884,17957496,2422928,1983949,2,11222546,1983949,20
0,0,0,0,0,0,0,0
28780727,4745661,1349248,346216,2,946433,346216,51
22831664,4745661,1349248,346216,2,804908,346216,23
0,0,0,0,0,0,0,0
98349396,4284903,1399959,417691,2,5023152,417691,71
101259,94575,20406,47161,1,49752,47161,1
1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1660173,212751,87177,80035,1,364957,80035,41
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0
2326691,499607,135548,203333,1,572646,203333,17
2400338,1063172,84937,577555,1,1111997,577555,57
28555,22337,7266,10941,1,13512,10941,17
116,4,4,1,1,29,1,8
0,0,0,0,0,0,0,0
91,13,13,1,2,7,1,6
22220562,1274006,288672,518872,2,5610174,518872,60
33314,13565,6970,1391,2,3460,1391,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
23952982,2004910,734297,245474,2,1426433,245474,48
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
81,9,9,1,2,9,1,7
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
16504313,2768087,541907,201803,2,656804,201803,44
0,0,0,0,0,0,0,0
19188028,910162,468376,82194,2,958132,82194,70
392,7,7,1,2,56,1,12
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
182387850,20294561,2783233,1974340,3,11151562,1974340,66
0,0,0,0,0,0,0,0
2345089,335876,223007,24126,3,75810,24126,46
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
8628106,2411419,611905,172939,3,333737,172939,49
0,0,0,0,0,0,0,0
86637468,8425125,1891547,578256,3,2473234,578256,62
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
203438379,21389528,2818993,2081323,3,11347849,2081323,70
0,0,0,0,0,0,0,0
91715723,21455109,2816822,2090569,3,5523405,2090569,5
0,0,0,0,0,0,0,0
200590216,21540866,2823888,2101260,3,9712308,2101260,68
32242069,8284614,707418,833359,3,2436893,833359,67
24,3,3,1,1,8,1,6
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5,1,1,1,1,5,1,5
0,0,0,0,0,0,0,0
62543,19576,6095,17823,1,57809,17823,52
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
6336,5145,1787,3965,1,4916,3965,15
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
12784501,2900731,378725,214057,3,800134,214057,15
3502503,267263,118134,15033,3,125315,15033,4
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
52,13,13,1,2,4,1,4
0,0,0,0,0,0,0,0
161237712,23318333,2990287,2156297,3,10535485,2156297,10
699215,622332,370820,48420,3,51614,48420,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5621867,1422690,426615,280567,3,721144,280567,55
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
60632809,9301791,2162767,580552,4,1852355,580552,57
26642287,1637095,718801,194885,4,1815619,194885,68
