42609,42609,8452,19233
1095,1095,273,687
3397909,3397909,368457,123630
98830,98830,14108,25253
3585898,3585898,393876,123813
1,1,1,1
0,0,0,0
988953,988953,152814,77769
2611437,2611437,354077,21003
3617612,3617612,401875,123846
4,4,1,4
60,60,1,60
0,0,0,0
0,0,0,0
0,0,0,0
1524,1524,297,875
3845332,3845332,419835,126438
409697,409697,224651,358
1955707,1955707,373229,4917
3696382,3696382,415779,71604
2125102,2125102,334719,7466
1528867,1528867,344619,3013
1888767,1888767,297808,121520
1229102,1229102,166789,90223
3312468,3312468,372274,124490
1889493,1889493,297839,121521
740451,740451,145350,16263
385477,385477,108761,83587
1283259,1283259,176871,86586
7196,7196,6818,46
0,0,0,0
0,0,0,0
0,0,0,0
1468601,1468601,237106,110008
1450692,1450692,240481,4687
66168,66168,27963,31834
1434236,1434236,314450,3003
1468606,1468606,237107,110008
4071528,4071528,435431,129150
428534,428534,232315,358
3705926,3705926,426643,42244
35965,35965,33847,46
1158449,1158449,244036,4917
3281992,3281992,418645,21003
109583,109583,53473,344
2271566,2271566,394816,6249
375352,375352,178011,648
0,0,0,0
0,0,0,0
2405242,2405242,324681,126065
1304549,1304549,184106,86631
350437,350437,135739,1411
1474577,1474577,199783,90871
4069985,4069985,435131,129138
2273293,2273293,275925,106100
8,8,1,8
0,0,0,0
1,1,1,1
762,762,693,30
1092129,1092129,91098,71302
3727013,3727013,378158,123626
4297724,4297724,454916,131730
2823679,2823679,424468,10159
3909945,3909945,445668,42245
639374,639374,282254,648
66,66,66,1
39,39,39,1
305,305,305,1
1033303,1033303,214044,115466
6,6,2,6
152114,152114,14530,30046
615711,615711,167467,102704
171341,171341,71379,60126
2489110,2489110,296426,109570
3925726,3925726,424860,127492
4117495,4117495,438638,129684
344515,344515,57273,44463
1665374,1665374,218071,95238
306912,306912,149686,647
4297217,4297217,454845,131722
3,3,1,3
2823146,2823146,255132,106076
144,144,38,140
2632441,2632441,236846,102966
1924826,1924826,176272,50270
4523920,4523920,476792,134170
1480204,1480204,188724,9383
3377237,3377237,455026,16263
3874788,3874788,462796,29026
1090648,1090648,285671,2488
1519794,1519794,355411,2438
58426,58426,58321,1
34710,34710,34690,1
29440,29440,29426,1
4251475,4251475,440000,133940
2674521,2674521,357176,131096
4,4,1,4
2001964,2001964,327656,127921
116917,116917,24669,39996
392250,392250,84410,74723
3798152,3798152,414446,133523
1780706,1780706,315126,126394
731532,731532,145849,91186
288319,288319,164798,359
464627,464627,154599,1914
3926444,3926444,424947,127505
0,0,0,0
0,0,0,0
3219347,3219347,292676,111961
201732,201732,28652,42196
452392,452392,74744,52808
36213,36213,28023,229
10,10,10,3
437202,437202,74252,42244
72649,72649,41440,647
341729,341729,57179,42245
10,10,10,3
1596,1596,1595,1
0,0,0,0
1,1,1,1
90023,90023,26718,31806
62908,62908,20362,23782
316868,316868,70239,13040
267916,267916,49926,49734
452381,452381,74734,52808
138543,138543,54612,1914
452381,452381,74734,52808
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
39,39,1,39
11,11,10,4
0,0,0,0
11,11,10,4
107976,107976,17505,26403
343366,343366,57713,45146
11,11,10,4
678588,678588,110057,64978
121,121,121,1
192,192,192,1
1,1,1,1
0,0,0,0
345,345,345,1
333515,333515,67917,60060
202287,202287,51468,51938
467711,467711,81209,63065
0,0,0,0
38032,38032,14719,22734
7,7,7,2
0,0,0,0
0,0,0,0
678577,678577,110047,64978
678577,678577,110047,64978
678577,678577,110047,64978
48452,48452,14146,3074
7,7,1,7
0,0,0,0
0,0,0,0
11,11,10,4
11,11,10,4
0,0,0,0
147472,147472,30555,42381
11,11,10,4
11,11,10,4
0,0,0,0
569562,569562,93026,59297
904784,904784,144083,74483
419933,419933,122967,3664
774410,774410,140711,29027
0,0,0,0
198550,198550,95758,889
0,0,0,0
1408,1408,1408,1
182773,182773,54577,53480
7,7,7,2
109071,109071,17036,25481
904773,904773,144073,74483
267949,267949,68947,61443
357502,357502,80352,66707
904773,904773,144073,74483
0,0,0,0
0,0,0,0
383823,383823,58630,49198
11,11,10,4
11,11,10,4
11,11,10,4
11,11,10,4
1130981,1130981,167204,82049
1,1,1,1
356591,356591,127679,1914
13,13,11,6
0,0,0,0
334771,334771,83877,69008
1042386,1042386,145596,81819
942503,942503,137743,81401
944065,944065,138820,81402
472001,472001,136742,3073
237,237,237,1
389951,389951,90953,71889
4472,4472,4470,1
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
9,9,8,4
0,0,0,0
1357177,1357177,189369,88026
49,49,15,40
31,31,14,22
21607,21607,20577,46
693181,693181,166188,4917
225072,225072,116008,647
501933,501933,107875,13041
565525,565525,156599,3074
2,2,2,2
8269,8269,8266,1
1255594,1255594,166237,87796
1193394,1193394,162447,87667
1060565,1060565,152033,87137
1065232,1065232,152177,87138
1065204,1065204,152170,87136
1357122,1357122,189353,88024
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
55,55,16,46
36,36,13,31
836224,836224,103917,69107
55,55,16,46
51,51,15,42
1583373,1583373,209464,93284
93830,93830,9411,12351
1545774,1545774,208484,71604
1196926,1196926,199784,16264
0,0,0,0
330,330,330,1
0,0,0,0
1,1,1,1
774852,774852,138914,88367
32398,32398,13624,19267
8256,8256,8253,1
523,523,523,1
1582659,1582659,209324,93275
1583299,1583299,209445,93282
1583299,1583299,209445,93282
1583299,1583299,209445,93282
1,1,1,1
0,0,0,0
74,74,19,64
1809569,1809569,232772,97987
81,81,20,71
39908,39908,25918,358
1187770,1187770,215652,10160
569996,569996,181371,1914
297,297,297,1
205,205,205,1
12,12,8,12
971354,971354,159339,94322
46,46,10,46
1809470,1809470,232751,97985
1809470,1809470,232751,97985
573995,573995,102671,74695
573242,573242,125668,85078
77983,77983,11805,24071
1662762,1662762,229037,42245
41,41,1,41
0,0,0,0
0,0,0,0
144195,144195,14701,26311
2035765,2035765,253643,102155
842374,842374,212987,3073
1139361,1139361,228747,6249
11790,11790,11782,1
700881,700881,149792,91995
599877,599877,140303,89112
1493073,1493073,202145,100742
1192989,1192989,181689,99081
162555,162555,89117,647
344554,344554,57274,44470
2,2,1,2
16,16,1,16
0,0,0,0
0,0,0,0
0,0,0,0
173776,173776,15971,29684
1514812,1514812,168191,87359
101,101,22,91
93,93,19,86
2261961,2261961,274928,105919
935070,935070,231688,3073
25388,25388,24080,46
481930,481930,193304,888
1820170,1820170,264652,21003
96,96,23,86
262662,262662,151617,359
394,394,394,1
2330,2330,2330,1
518663,518663,69520,65025
12,12,8,12
988953,988953,152814,77769
109071,109071,17036,25481
2261850,2261850,274904,105917
248,248,248,1
147890,147890,99341,229
2261850,2261850,274904,105917
184799,184799,36826,40806
41,41,1,41
0,0,0,0
29,29,10,29
957412,957412,90822,68362
833,833,774,35
41,41,11,41
111,111,24,101
226197,226197,37099,34982
4,4,4,2
6305,6305,5877,47
54,54,54,1
0,0,0,0
219892,219892,34915,34935
101861,101861,21678,28734
0,0,0,0
226192,226192,37095,34982
112906,112906,22963,30065
6304,6304,5876,47
221413,221413,35395,34936
226192,226192,37095,34982
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,5,4,3
0,0,0,0
2488157,2488157,296405,109542
161058,161058,106960,229
2275654,2275654,291136,42244
288167,288167,164730,359
15336,15336,15326,1
0,0,0,0
954375,954375,142951,85222
2460971,2460971,288602,109496
1425,1425,1425,1
715908,715908,115587,66810
2488008,2488008,296377,109540
41,41,1,41
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
149,149,28,132
2143603,2143603,239131,102282
911,911,124,746
149,149,28,132
2714353,2714353,318366,112935
1784126,1784126,296320,10159
1122629,1122629,269963,3073
966358,966358,225499,3664
1384677,1384677,282317,4917
2060038,2060038,304011,16264
2184459,2184459,306532,21003
0,0,0,0
9257,9257,1945,5814
1989803,1989803,255956,111525
1329676,1329676,219107,108018
0,0,0,0
1520263,1520263,288102,6248
41,41,1,41
40,40,1,40
1,1,1,1
621811,621811,59614,56418
2940549,2940549,340509,115948
785887,785887,259127,1411
2683580,2683580,334262,42245
2835838,2835838,337708,71605
636670,636670,243634,889
4,4,4,1
185,185,185,1
2719,2719,2719,1
19085,19085,19074,1
13,13,1,13
757882,757882,169021,97092
2753296,2753296,309148,115719
389706,389706,86157,69993
520953,520953,85452,57407
173704,173704,59102,60745
1501982,1501982,302286,4918
2940385,2940385,340479,115946
624,624,624,1
0,0,0,0
91,91,1,91
9,9,1,9
0,0,0,0
164,164,30,147
130,130,29,113
766358,766358,205777,1854
1715,1715,1715,1
1951596,1951596,187695,91952
538830,538830,120931,2325
3166745,3166745,361787,118677
2081803,2081803,337187,10159
345157,345157,192640,358
99,99,29,81
2714324,2714324,351761,29027
4,4,1,4
444988,444988,83493,67994
842072,842072,80947,64821
2010086,2010086,276028,116189
2801144,2801144,317456,118318
278044,278044,93182,76432
920970,920970,190157,102455
988953,988953,152814,77769
677544,677544,258698,888
1304551,1304551,184107,86632
1474578,1474578,199784,90871
218,218,218,1
2032,2032,2032,1
30033,30033,28392,46
3075,3075,3075,1
0,0,0,0
803231,803231,98600,13856
92,92,92,1
168,168,32,150
187346,187346,17454,29146
391,391,55,330
3392941,3392941,381981,121187
5,5,1,5
0,0,0,0
31,31,31,1
3352006,3352006,370354,121140
3351830,3351830,370321,121137
345857,345857,51191,53134
1494176,1494176,257451,114938
2124641,2124641,248567,105871
527206,527206,87491,65399
1304549,1304549,184106,86631
2489110,2489110,296426,109570
1304551,1304551,184107,86632
109075,109075,17037,25482
426938,426938,120354,87509
1,1,1,1
3,3,1,3
0,0,0,0
3283870,3283870,364945,118941
153872,153872,14137,26356
3619137,3619137,402172,123859
2556064,2556064,379449,13040
0,0,0,0
51,51,1,51
752,752,752,1
11862,11862,11843,1
6374,6374,6372,1
8836,8836,8833,1
230,230,230,1
2659088,2659088,329232,122448
303153,303153,101270,79442
961471,961471,139474,85987
1244295,1244295,250848,113700
3025944,3025944,346618,123212
2849856,2849856,337633,122971
221834,221834,86192,1914
3617613,3617613,401875,123846
22,22,1,22
4,4,1,4
0,0,0,0
267,267,267,1
379892,379892,34327,43228
2144560,2144560,202389,94385
843184,843184,142393,87175
380068,380068,34328,43243
3845333,3845333,419835,126438
338784,338784,78872,10159
202835,202835,130918,229
118,118,34,95
3501301,3501301,411489,42244
0,0,0,0
819313,819313,302064,889
13,13,13,1
51280,51280,51189,1
2,2,2,1
2,2,2,1
1128294,1128294,248842,113397
646865,646865,66608,62546
1652808,1652808,210103,98594
3220231,3220231,362856,125791
854687,854687,169749,10160
321050,321050,138029,889
691517,691517,181930,3074
2489110,2489110,296426,109570
455,455,455,1
432303,432303,90387,71520
1710295,1710295,233805,42245
3426391,3426391,384676,121687
3845128,3845128,419797,126435
0,0,0,0
28,28,1,28
0,0,0,0
1983344,1983344,182163,91436
120744,120744,38124,806
4071529,4071529,435431,129150
2674776,2674776,406112,10159
0,0,0,0
1666303,1666303,372184,3074
454577,454577,247464,359
219144,219144,129123,359
1888880,1888880,364316,4918
52390,52390,52296,1
419376,419376,77327,63735
3616952,3616952,386118,128791
1,1,1,1
1192746,1192746,258868,116110
4035564,4035564,426949,129104
17300,17300,6594,12077
15329,15329,15319,1
4069986,4069986,435131,129138
520961,520961,85453,57407
2132479,2132479,288418,29027
23,23,23,1
871791,871791,197776,103495
2040469,2040469,272958,114623
2620670,2620670,386543,13041
1,1,1,1
1,1,1,1
176,176,1,176
35,35,1,35
1582416,1582416,139004,83609
1798237,1798237,159507,88170
3962458,3962458,418395,127135
4297725,4297725,454916,131730
1046696,1046696,177346,21002
1558186,1558186,379849,2488
2182937,2182937,404537,4918
32690,32690,32673,1
317334,317334,27166,44090
833691,833691,195268,110728
3607547,3607547,394784,131083
3398362,3398362,385088,130842
616064,616064,143699,89950
859,859,859,1
2687487,2687487,315514,112614
3484536,3484536,375670,124619
4297218,4297218,454845,131722
3,3,1,3
0,0,0,0
671076,671076,289522,630
1143497,1143497,223484,2961
4523921,4523921,476792,134170
3874789,3874789,462796,29026
38892,38892,36550,46
30038,30038,28397,46
0,0,0,0
4342549,4342549,471897,71605
206976,206976,52352,7777
12256,12256,12253,1
698,698,698,1
1342,1342,1342,1
627753,627753,152970,98595
2883023,2883023,370245,131682
222076,222076,55938,59259
4475969,4475969,464543,134123
0,0,0,0
2866775,2866775,323102,119239
215381,215381,136846,230
3711312,3711312,409784,124861
580587,580587,120100,83094
1789372,1789372,227975,105223
1281052,1281052,347699,1914
2,2,1,2
20,20,1,20
130,130,1,130
939234,939234,189704,99810
2661627,2661627,239085,103682
91,91,91,1
452393,452393,74744,52808
0,0,0,0
138543,138543,54612,1914
158296,158296,56695,2488
389479,389479,73301,29027
251053,251053,66607,6249
10,10,10,1
283,283,283,1
0,0,0,0
158492,158492,38351,42649
0,0,0,0
416169,416169,64820,52579
62908,62908,20362,23782
452382,452382,74734,52808
0,0,0,0
242754,242754,55035,12544
11,11,10,4
11,11,10,4
11,11,10,4
678589,678589,110058,64979
10,10,10,3
10,10,10,3
18,18,18,1
18,18,18,1
11,11,11,1
164,164,164,1
0,0,0,0
69,69,69,1
0,0,0,0
567848,567848,90678,64331
270101,270101,60652,57202
202288,202288,51469,51939
437307,437307,78895,62492
180908,180908,33458,44453
678578,678578,110048,64979
678578,678578,110048,64979
678578,678578,110048,64979
678578,678578,110048,64979
0,0,0,0
0,0,0,0
11,11,10,4
1,1,1,1
11,11,10,4
904785,904785,144083,74483
11,11,10,4
0,0,0,0
419944,419944,122977,3664
27158,27158,25989,47
0,0,0,0
267947,267947,68947,61442
7,7,7,2
59867,59867,22606,32238
0,0,0,0
587,587,587,1
904774,904774,144073,74483
904774,904774,144073,74483
442572,442572,89117,69566
0,0,0,0
0,0,0,0
11,11,10,4
0,0,0,0
0,0,0,0
237364,237364,72071,2819
99300,99300,25074,3818
11,11,10,4
1,1,1,1
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
0,0,0,0
1,1,1,1
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
1,1,1,1
1,1,1,1
1,1,1,1
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
1,1,1,1
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
1,1,1,1
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
1,1,1,1
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
0,0,0,0
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
0,0,0,0
1,1,1,1
1,1,1,1
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
1,1,1,1
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
1,1,1,1
0,0,0,0
1,1,1,1
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
0,0,0,0
1,1,1,1
1,1,1,1
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
1,1,1,1
0,0,0,0
1,1,1,1
1,1,1,1
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
0,0,0,0
1,1,1,1
1,1,1,1
1,1,1,1
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
1,1,1,1
0,0,0,0
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
1,1,1,1
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
1,1,1,1
1,1,1,1
1,1,1,1
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
1,1,1,1
0,0,0,0
1,1,1,1
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
