728,41,3,28,728,667,41,10,41,41,1
41,1,1,1,1,1,1,1,41,1,41
32829,585,5,50,32829,26867,585,11,585,585,1
833264,24337,1,43,142651,24351,24337,10,98611,24337,13252
5561524,28672,5,7,530285,126002,28672,10,206531,28672,37650
10848039,19646,6,1,495147,231718,19646,11,180785,19646,30887
81717288,404087,6,125,4496304,1129848,404087,2,4134973,404087,128788
526141,13889,3,53,26766,9862,13889,1,202403,13889,6956
131,7,3,5,131,96,7,9,7,7,1
106722677,270254,5,131,6407956,1894116,270254,11,2053509,270254,116306
24146,782,6,62,24146,18053,782,1,782,782,1
146940171,275201,6,26,6983948,1722249,275201,11,2594529,275201,112796
164960,16494,5,16,17383,3682,16494,1,157553,16494,29919
889,22,1,1,889,845,22,9,22,22,1
6671,504,5,1,4599,4004,504,10,659,504,64
1038524,97140,5,72,130989,32738,97140,1,771906,97140,70319
5565760,36654,1,126,1543764,676012,36654,11,91602,36654,48595
21921,414,5,83,21921,18237,414,11,414,414,1
8491,192,6,60,8491,7135,192,11,192,192,1
5227,94,1,25,5227,3633,94,11,94,94,1
1424469,5518,3,1,142881,40824,5518,11,41143,5518,13660
1143548,3057,6,1,63679,38709,3057,11,35184,3057,11593
1348309,75553,6,112,82504,22005,75553,1,1253769,75553,81360
687956,3061,5,1,46016,28912,3061,9,32390,3061,10549
1846209,93508,6,122,102579,25032,93508,1,1711903,93508,93086
136002180,355268,6,131,8818929,2022971,355268,11,2770325,355268,130926
12133809,167499,6,125,4945130,1368892,167499,11,291106,167499,244
8285289,272037,6,128,894134,227157,272037,1,2013367,272037,6211
4307137,16344,6,1,185215,84312,16344,10,165156,16344,34223
817882,133359,6,115,146983,40782,133359,1,746755,133359,86117
533768,2209,4,1,25151,17355,2209,1,29852,2209,9893
8965929,70000,4,127,2416200,953640,70000,11,170237,70000,61983
240409,7132,1,4,43933,15382,7132,10,28158,7132,6724
7566,816,1,1,827,140,816,1,7524,816,3935
78927261,392079,6,132,9496467,2148841,392079,11,1700683,392079,2818
150652730,445654,6,131,7937540,1557848,445654,11,4367704,445654,132384
3857532,50877,5,55,904199,226896,50877,11,177951,50877,4863
145474394,433807,6,132,10285300,2247519,433807,11,3016415,433807,11407
51942,1150,1,1,13002,5315,1150,11,4077,1150,1261
20082945,221915,5,121,892882,202224,221915,9,2951959,221915,107275
1154880,51868,6,122,54330,11707,51868,1,1107660,51868,77927
2800,76,4,31,2800,2381,76,11,76,76,1
3102,72,6,41,3102,2884,72,11,72,72,1
2644336,22778,5,43,387014,88441,22778,10,131505,22778,27362
3679545,217553,6,125,1155700,302986,217553,1,496459,217553,471
3091,2824,1,88,3091,2257,2824,1,2824,2824,1
98898,543,1,1,12688,10040,543,11,3408,543,2124
5560,462,4,1,528,300,462,1,4700,462,2915
7358944,88682,4,72,631283,150241,88682,2,750137,88682,67474
167293044,218113,1,132,5581442,1748671,218113,11,2870558,218113,111244
79488538,321322,5,131,3408814,770322,321322,11,3591145,321322,117550
23325175,169807,6,15,1412667,445861,169807,3,1623319,169807,95581
135536499,454216,6,132,6841536,1493138,454216,10,4412853,454216,133121
41480621,374813,6,132,3322405,808930,374813,8,2157015,374813,4911
498293,4012,1,7,53516,35618,4012,1,29329,4012,11718
152,5,3,3,5,1,5,1,152,5,146
22724803,228910,5,79,2544167,512286,228910,10,1501530,228910,82533
6356,85,5,1,6356,5882,85,11,85,85,1
422,351,1,42,422,219,351,1,351,351,1
13648576,25272,5,8,635901,363621,25272,11,211133,25272,37451
78120617,388917,6,127,3989122,950809,388917,1,4050745,388917,129289
830,54,1,3,55,47,54,1,829,54,698
112405080,208033,1,131,3938903,1133680,208033,11,2834552,208033,110447
5,1,1,1,5,4,1,3,1,1,1
26270,465,6,83,26270,22616,465,11,465,465,1
322144,4847,6,38,321843,194114,4847,11,4851,4847,1
117751621,356921,5,118,4868795,1393897,356921,10,3780282,356921,119615
27723618,52995,6,9,1452261,542562,52995,11,468711,52995,59383
38691402,327904,5,132,1571047,430691,327904,7,3628236,327904,118989
2180731,129032,6,128,454012,144337,129032,1,515847,129032,99263
179509,1019,1,1,14727,9282,1019,1,9505,1019,3337
309089,64064,6,112,70655,18490,64064,1,284559,64064,799
934166,14301,1,5,102972,20266,14301,11,101787,14301,14050
56341787,323737,6,129,3724028,1018148,323737,10,2520381,323737,128998
2108728,4409,6,1,111433,72889,4409,11,46414,4409,13374
41786,1228,4,1,2698,1975,1228,6,16148,1228,6950
21662572,97448,1,72,2728057,321726,97448,11,636096,97448,64239
14790305,306047,6,129,1147501,171156,306047,8,2174115,306047,6832
13609899,44109,1,11,1474355,190674,44109,11,325118,44109,46561
962,18,1,8,20,1,18,1,913,18,605
414229,10761,1,62,49824,33373,10761,7,58479,10761,11788
37996,564,1,1,5326,2800,564,2,3566,564,1688
7951,1152,6,79,7951,6014,1152,1,1152,1152,1
25322234,293788,6,129,7334689,1790291,293788,11,641586,293788,507
460007,2246,5,1,53707,24920,2246,11,14242,2246,6666
26287216,340731,6,124,1576185,415956,340731,1,3759720,340731,121487
1804368,8277,6,1,84691,50401,8277,1,91323,8277,19584
17521928,79053,1,68,2360289,283858,79053,11,502167,79053,62831
46039,713,6,93,46039,38214,713,11,713,713,1
47,1,1,1,47,40,1,7,1,1,1
131001787,442866,6,130,7273549,1616997,442866,4,4355199,442866,132582
72437945,135131,6,13,3516833,1048910,135131,11,1235668,135131,87511
445,10,2,1,445,385,10,11,10,10,1
3898091,119854,5,127,245601,38887,119854,9,1335820,119854,7826
8697836,191915,5,76,1089337,222656,191915,1,1271094,191915,73433
211982713,461708,6,132,10824159,2312210,461708,11,4420401,461708,112257
651941,10976,1,33,111484,16404,10976,10,57434,10976,18820
15643,400,6,63,15643,14033,400,7,400,400,1
1251971,3693,2,1,118531,31894,3693,11,31462,3693,12024
31241573,138115,6,20,3742682,1130393,138115,11,557162,138115,90538
1652490,92153,6,122,101060,24749,92153,1,1533115,92153,32583
163945,15828,5,65,16214,1991,15828,1,161699,15828,31042
36042325,345418,6,129,2958945,809347,345418,6,2820212,345418,129482
8581,127,3,23,8581,6963,127,11,127,127,1
43788060,344519,6,132,8497933,1982743,344519,11,1025088,344519,1041
41052305,302324,6,126,2685625,694467,302324,1,2575365,302324,126011
4610920,149889,6,125,2184011,508692,149889,11,241346,149889,228
4356722,13305,5,1,182032,120853,13305,2,143329,13305,25965
3608985,240372,6,130,281881,73503,240372,1,3194178,240372,120934
10960165,102161,5,19,433674,141409,102161,11,1257617,102161,84884
162255423,362464,6,121,8270455,1756992,362464,11,3552698,362464,114640
1825,54,4,1,1825,1462,54,8,54,54,1
158685785,328824,5,124,7355977,1988368,328824,11,3202246,328824,32558
104768399,217013,1,132,3379531,1106066,217013,10,2866724,217013,111178
2,1,1,1,1,1,1,1,2,1,2
180157621,447648,6,132,10587724,2279182,447648,11,3752653,447648,26664
137774288,357794,6,131,8868002,2031841,357794,11,2810591,357794,131055
7105,226,5,57,7105,5413,226,11,226,226,1
197033410,425649,6,132,10265565,2242959,425649,11,4019907,425649,133271
371923,1810,1,1,57738,43702,1810,11,7204,1810,579
5,2,1,1,2,2,2,1,5,2,5
36042013,202510,5,78,4503005,835602,202510,11,1183161,202510,83071
122741895,149593,1,59,4309994,1592650,149593,11,1860553,149593,24666
53273153,55028,1,13,1564297,774817,55028,11,679896,55028,65933
1208,147,1,1,817,329,147,9,217,147,72
192505980,409337,6,132,9904327,2191739,409337,11,3906799,409337,133212
15808972,80199,1,67,2182879,269368,80199,11,495248,80199,54708
1103,59,4,42,1103,981,59,9,59,59,1
6873561,94712,6,14,444676,81479,94712,10,783313,94712,11983
159658770,454116,6,131,8093438,1823607,454116,11,4415095,454116,133344
7225311,48512,1,60,1141965,162679,48512,11,281583,48512,40112
155235697,460899,6,132,9151385,1945124,460899,9,4433597,460899,133490
64346977,367787,6,132,9058858,2061792,367787,11,1394973,367787,1952
88518906,399328,6,132,9656483,2167410,399328,11,1883988,399328,3299
32639036,131373,6,107,3068139,724006,131373,11,857372,131373,79609
60630902,373468,6,127,3866054,930407,373468,1,3150054,373468,18073
70552,3561,1,38,65105,40366,3561,11,3771,3561,48
23835695,248814,5,105,1900587,682218,248814,9,1464525,248814,3240
723841,5429,5,6,66627,44377,5429,9,33825,5429,11508
44245,568,3,1,6667,2414,568,10,3360,568,2074
33326622,219434,6,111,1898800,506701,219434,10,2290290,219434,90843
8636953,31506,2,8,825803,123966,31506,11,254697,31506,42736
209593,58949,6,117,71721,30333,58949,1,168724,58949,63567
125766358,425548,6,132,10121501,2226271,425548,11,2642819,425548,7589
37081,1929,3,13,37053,25926,1929,11,1931,1929,1
9838206,95048,2,72,1298422,217883,95048,2,575151,95048,27559
124,4,2,4,124,122,4,10,4,4,1
39146749,285777,6,127,2586371,670951,285777,2,2412010,285777,125607
5963718,60808,1,19,738717,101968,60808,3,422062,60808,51662
32530,1337,6,87,32530,28775,1337,2,1337,1337,1
9607,183,5,55,9607,8690,183,11,183,183,1
144038886,328204,6,58,8333637,2009290,328204,11,2719335,328204,124327
1229523,2736,1,1,31419,26859,2736,2,59751,2736,16373
138715677,363516,5,132,6988045,1863420,363516,9,3798120,363516,119837
64207009,281549,6,129,7177777,1784986,281549,11,1353697,281549,121532
3325270,83797,1,72,443205,76141,83797,1,563987,83797,57706
420634,56013,1,66,62117,8461,56013,1,383641,56013,52397
3370895,133423,5,69,1010643,245327,133423,6,367369,133423,2327
4,1,1,1,4,4,1,4,1,1,1
92428684,415502,6,131,4875950,971046,415502,7,4212440,415502,131278
65695790,285120,6,129,7257454,1801888,285120,11,1387032,285120,121805
154730280,361528,5,132,7020570,1751227,361528,11,3793860,361528,119769
154398,9663,1,72,30331,21695,9663,1,46074,9663,14666
676965,158491,6,121,195569,57779,158491,1,546705,158491,816
524436,27965,1,62,143048,23004,27965,2,86394,27965,2150
21152965,138032,5,103,1182089,346024,138032,10,1568007,138032,73867
7653516,165315,6,124,1098689,379340,165315,1,830162,165315,105119
31715280,116777,6,104,2608697,589253,116777,11,880907,116777,74974
7639237,169994,5,81,3457168,752757,169994,11,308808,169994,761
2580110,50644,5,64,323919,107705,50644,1,299941,50644,9355
50770540,217217,6,129,6227373,1662938,217217,11,1044266,217217,117134
9815440,85841,1,64,1781109,239410,85841,7,392358,85841,10010
979,62,3,1,979,630,62,11,62,62,1
2965254,47752,1,66,1259356,202914,47752,11,100614,47752,1172
1815,29,6,20,1815,1707,29,11,29,29,1
20417981,133557,6,111,578602,207246,133557,2,2246790,133557,106521
13,1,1,1,1,1,1,1,13,1,13
8386577,19539,6,7,524349,259559,19539,11,149349,19539,32737
46464179,331821,6,128,1905829,581040,331821,9,3792126,331821,128475
9919367,220295,6,124,512564,120508,220295,1,2931174,220295,114046
10828339,33839,3,63,646883,93094,33839,11,325448,33839,36245
93335159,402268,6,132,9720063,2175795,402268,11,1981651,402268,3597
10290,854,6,101,10290,8544,854,1,854,854,1
145505448,453671,6,132,8359622,1867764,453671,7,4411787,453671,133313
10963,453,6,82,10963,8938,453,9,453,453,1
11399183,101108,3,97,1196157,256978,101108,1,595313,101108,3251
11474394,21019,6,1,516224,246644,21019,11,199615,21019,34314
1411565,9325,5,1,133194,85162,9325,11,44359,9325,2178
1434631,4664,1,3,142840,35859,4664,11,39358,4664,14035
97,2,2,2,97,91,2,8,2,2,1
84368763,421959,6,132,3690267,858457,421959,8,4256240,421959,132451
108884533,439320,6,130,5478845,1351498,439320,11,4343162,439320,132479
1124258,10229,5,5,167582,119439,10229,2,36178,10229,1869
16569139,286135,6,97,3166653,807734,286135,1,936004,286135,1078
1777504,8844,5,1,193474,84914,8844,11,58784,8844,13145
48937,1065,6,63,48937,38334,1065,11,1065,1065,1
165868587,382619,6,122,8378155,1799829,382619,11,3749818,382619,118561
41900,446,6,69,41900,32155,446,11,446,446,1
10566,816,5,63,10566,9618,816,1,816,816,1
33516,1332,1,74,33516,23438,1332,11,1332,1332,1
51819423,132754,5,101,2729587,590328,132754,11,1434328,132754,70527
1557,175,1,1,176,48,175,1,1551,175,877
218901,2083,5,3,13398,10478,2083,3,16853,2083,7312
204,10,3,6,11,1,10,1,190,10,164
4358846,35423,5,7,385887,89879,35423,8,259878,35423,38897
75953321,121365,5,15,2809667,1118356,121365,11,1202030,121365,80422
2083260,10739,5,1,225011,93450,10739,11,71591,10739,13939
9215756,26187,1,7,885564,131756,26187,11,216503,26187,39476
64548149,369494,6,130,2954394,765640,369494,9,3981623,369494,130871
1037,23,3,1,1037,972,23,11,23,23,1
18410899,84482,2,67,2295308,311593,84482,11,558915,84482,57213
864405,4503,4,1,102701,47359,4503,11,29632,4503,8868
109,4,1,3,4,1,4,1,109,4,106
151477275,446399,6,131,7987908,1569275,446399,11,4370880,446399,132442
310,15,5,11,310,309,15,5,15,15,1
37004,1164,1,4,10444,8451,1164,11,3772,1164,3058
13806312,137824,6,111,1113472,382989,137824,1,827117,137824,1996
608973,5699,6,1,211065,118679,5699,11,11102,5699,297
122436923,444232,6,132,7543903,1708724,444232,7,4102171,444232,51992
17603,405,6,63,17603,13593,405,8,405,405,1
1986714,46263,6,107,63073,14147,46263,3,1049833,46263,78174
1828,46,1,21,1828,1290,46,11,46,46,1
1763329,23867,6,6,160016,80092,23867,1,172034,23867,40823
8505604,6666,1,1,196875,143483,6666,11,100249,6666,23380
11439341,150334,6,102,796168,209843,150334,1,1519932,150334,28127
3175994,16262,6,1,158658,86133,16262,1,160526,16262,29340
985613,2193,3,1,54497,38903,2193,11,23997,2193,9238
28136656,325572,6,128,1430994,252459,325572,11,3723870,325572,125359
6496261,12868,6,1,350211,183356,12868,11,105768,12868,27239
101612722,317192,5,131,4558961,1090118,317192,11,3339743,317192,118105
8947193,185809,3,130,1227909,462334,185809,4,596013,185809,797
4437364,381647,6,132,428586,120202,381647,1,4003340,381647,128755
75403533,371099,6,122,3812199,898685,371099,1,3907080,371099,125680
225,97,4,34,98,1,97,1,218,97,123
94607569,239432,6,113,5218048,1096219,239432,11,2372738,239432,91882
10413,3760,5,49,10413,5087,3760,11,3760,3760,1
150196117,340610,6,122,8167320,1844455,340610,11,3111680,340610,121782
247173,2879,6,1,5955,2885,2879,1,58359,2879,10758
125308790,343039,6,131,8516750,1999362,343039,11,2566367,343039,130319
22808064,73922,6,10,1362834,525244,73922,4,669469,73922,69345
77567200,285933,6,35,3808438,816739,285933,11,2857647,285933,116054
826386,30696,2,33,33535,15725,30696,1,770331,30696,64418
185522269,458513,6,132,9399826,2061730,458513,11,4434372,458513,133484
96770708,408616,6,132,9117703,2052875,408616,11,2211646,408616,4650
3148337,241505,6,130,257602,51957,241505,1,2952883,241505,113356
1646549,68859,6,15,119765,39235,68859,1,904129,68859,75245
10,1,1,1,10,10,1,1,1,1,1
47277702,292377,6,127,3164353,824391,292377,1,2415004,292377,126289
3,3,1,1,3,1,3,1,3,3,2
102931,5258,6,107,102858,62388,5258,1,5263,5258,1
8180,555,4,8,8180,4478,555,11,555,555,1
169021836,325634,6,37,8192196,1965625,325634,11,3101841,325634,118653
1933,230,1,1,372,357,230,1,1209,230,891
20410721,192339,6,123,645254,148688,192339,3,2802520,192339,117440
37449644,188656,6,129,5586154,1566239,188656,11,766841,188656,109503
138266,2387,6,83,138266,103928,2387,11,2387,2387,1
31461850,182266,2,125,1172980,388184,182266,1,2689690,182266,107869
31407720,336084,6,125,1623612,391645,336084,1,3766319,336084,125226
45395623,209446,6,129,6028305,1634659,209446,11,939381,209446,113812
158965,5151,5,60,158965,105461,5151,11,5151,5151,1
156455483,205738,1,132,5379989,1714254,205738,11,2667280,205738,110973
5616182,103755,5,129,888169,373405,103755,5,321345,103755,79889
62002,861,3,1,11264,5566,861,11,4259,861,2402
10503427,18518,6,1,464586,212921,18518,11,173539,18518,28186
44517,881,6,88,44517,37184,881,11,881,881,1
58648849,309435,6,131,5000251,1224101,309435,10,1881531,309435,126202
56,12,1,6,56,53,12,4,12,12,1
50061350,371843,6,130,3032543,799033,371843,10,3015914,371843,14866
78120617,388917,6,127,3989122,950809,388917,1,4050745,388917,129289
43305944,163963,6,111,1217040,394376,163963,1,2615258,163963,113005
7841818,55219,1,65,1660470,233632,55219,11,233930,55219,53892
142484705,432602,6,132,10251148,2245028,432602,11,2962835,432602,10705
32543247,315868,6,130,7846852,1869616,315868,11,787059,315868,776
3435822,268912,6,125,565562,161611,268912,1,1523973,268912,3125
36949,607,2,72,36949,32178,607,11,607,607,1
20267505,34946,5,9,884620,472327,34946,11,300912,34946,47201
692986,63652,6,127,68320,14722,63652,1,655747,63652,84099
1535277,3743,6,1,87544,57569,3743,11,37277,3743,11119
13134,539,6,23,13134,2497,539,11,539,539,1
3503183,128537,6,128,271108,41797,128537,8,1164899,128537,104544
59681,1199,6,92,59681,46159,1199,11,1199,1199,1
11786,775,2,73,786,251,775,1,11545,775,5287
49826040,196492,6,110,4278173,911706,196492,11,1308287,196492,7525
638,25,1,6,638,535,25,11,25,25,1
43622952,214320,6,111,2293665,491884,214320,1,2293392,214320,91709
809222,69797,6,92,807962,251782,69797,2,69914,69797,1
37035912,207612,6,118,4569420,1177347,207612,11,951497,207612,100389
7948661,51872,1,66,472579,74065,51872,10,565227,51872,39821
175214341,459638,6,132,9539088,1881793,459638,11,4432242,459638,133487
603890,5381,1,7,22235,11995,5381,1,61873,5381,3200
13988564,176674,6,129,1939836,447763,176674,11,804695,176674,109804
84403486,220322,6,111,4734639,983886,220322,11,2184523,220322,88260
8,7,2,7,8,8,7,1,7,7,1
17041390,201595,6,129,2188319,526054,201595,10,999409,201595,114501
20526305,68728,2,21,2219037,294361,68728,11,487949,68728,55599
3263854,46741,4,9,676285,159346,46741,10,164532,46741,43103
32957144,339149,6,125,1695914,407233,339149,1,3785809,339149,125526
238277,5959,5,4,18275,4773,5959,1,62264,5959,20092
381676,2270,1,1,72815,21600,2270,11,10663,2270,7230
63546,1332,6,82,63491,48687,1332,11,1333,1332,1
408091,10462,5,72,13621,4967,10462,1,255838,10462,34483
112592042,335377,6,131,8344233,1972101,335377,11,2292777,335377,129275
14033453,298603,6,129,1012950,245444,298603,1,3280878,298603,37052
134125753,428878,6,132,10181094,2235188,428878,11,2804268,428878,8706
7263674,39072,6,9,455783,174427,39072,8,241681,39072,54618
316,7,1,7,10,1,7,4,304,7,273
442414,17266,6,109,17488,2621,17266,1,436649,17266,50970
633833,3155,1,1,15641,13477,3155,1,71995,3155,18494
23063,4340,4,30,23055,715,4340,3,4341,4340,1
78120617,388917,6,127,3989122,950809,388917,1,4050745,388917,129289
333,74,4,35,74,1,74,1,333,74,221
33194060,178375,6,129,5273680,1516490,178375,11,688563,178375,106778
10775,731,6,71,10455,6810,731,1,738,731,1
7,2,2,2,3,1,2,2,5,2,4
199444149,426441,6,132,10276774,2244986,426441,11,4115236,426441,133331
770,16,4,14,770,715,16,11,16,16,1
18414,467,6,69,18414,15946,467,11,467,467,1
93314397,431812,6,130,4623322,1161911,431812,10,4309183,431812,132178
45557830,398455,6,130,2398366,374515,398455,10,4146556,398455,129763
27523967,139410,5,129,4146755,1423376,139410,11,534392,139410,93438
106160,8427,6,1,9560,6253,8427,1,95601,8427,21089
27970,1016,1,1,7242,5790,1016,10,3825,1016,2280
2387,31,4,10,2387,2239,31,11,31,31,1
98394738,425894,6,132,4640797,970146,425894,9,4273394,425894,132678
6860724,14875,5,7,373163,233139,14875,11,109991,14875,25994
2500735,135228,6,120,232985,58867,135228,2,1158302,135228,5220
49,22,4,15,24,1,22,1,47,22,47
11158335,40870,5,8,1043961,249290,40870,11,295790,40870,45203
307,61,1,29,307,251,61,8,61,61,1
1367,64,5,34,1367,1206,64,10,64,64,1
144,4,1,1,144,141,4,11,4,4,1
6043,176,6,57,6043,5074,176,11,176,176,1
31378813,328256,6,125,1586053,370841,328256,1,3721481,328256,124885
1071093,60486,6,119,76118,14925,60486,1,839268,60486,69516
12265,210,6,1,12265,11196,210,11,210,210,1
9174823,251202,6,126,2782965,725409,251202,1,563802,251202,497
42,1,1,1,3,1,1,3,14,1,14
51806772,321342,6,123,7786049,1789713,321342,11,1172946,321342,1727
129288353,442364,6,131,7140391,1689542,442364,3,4344908,442364,132636
167933377,386281,6,131,9443482,2131531,386281,11,3382523,386281,132508
555135,32360,6,81,553825,220905,32360,11,32452,32360,1
87872,3929,5,1,8259,2057,3929,1,38048,3929,12896
4,4,2,4,4,4,4,1,4,4,1
984,44,4,21,45,1,44,1,971,44,676
40,10,1,1,20,1,10,2,20,10,13
1992237,16984,1,6,223185,76545,16984,11,99951,16984,13085
6402759,10258,5,1,260311,175899,10258,11,95507,10258,19924
200,134,6,51,200,111,134,8,134,134,1
99048841,322991,6,131,8070047,1929782,322991,11,2026639,322991,127712
2402276,153284,6,115,179524,53187,153284,1,2055978,153284,102315
1583,119,1,40,1583,1262,119,1,119,119,1
127905362,258041,6,28,6696153,1679815,258041,11,2198474,258041,113394
100066371,427891,6,132,4724930,980158,427891,9,4281413,427891,132707
137789520,357802,6,131,8868145,2031852,357802,11,2810882,357802,131057
8751912,15619,6,1,438513,207977,15619,11,145233,15619,32099
35459936,359769,6,124,2116052,555250,359769,1,3882469,359769,123216
15279528,93794,1,72,1884340,193797,93794,10,618827,93794,63399
17478694,78411,1,69,2311796,279254,78411,11,507443,78411,60503
26616953,245985,6,129,3250388,702032,245985,11,1145953,245985,117026
13534,803,3,52,13534,4285,803,1,803,803,1
75700842,333055,5,132,2652519,816548,333055,8,3656565,333055,119223
39638248,279375,6,127,3035030,804387,279375,1,2012452,279375,124514
37674248,271182,6,129,3807417,795759,271182,11,1481278,271182,122029
9,2,1,2,2,1,2,2,9,2,9
3567104,100535,6,112,195763,47366,100535,3,1054939,100535,5531
4989551,60005,5,68,1487404,429115,60005,11,180254,60005,47155
273,70,4,33,70,1,70,1,273,70,118
5857,116,5,54,5857,5385,116,11,116,116,1
2983846,12715,6,1,332720,178201,12715,11,52091,12715,23304
9,1,1,1,3,1,1,3,3,1,3
113,11,1,10,11,1,11,1,113,11,103
1508,79,5,13,81,1,79,2,1416,79,894
2662779,73705,6,123,585493,267419,73705,9,203874,73705,68071
141816525,371525,6,131,9112063,2088697,371525,11,2911003,371525,131262
491,4,1,4,5,1,4,2,356,4,344
38397464,283100,6,129,4832311,1224850,283100,9,1423163,283100,121979
1377033,16959,4,122,464509,229278,16959,11,37663,16959,28262
68032472,259807,6,118,4303492,870187,259807,11,2235654,259807,108284
60620568,112711,6,12,2966004,927839,112711,11,1027254,112711,82424
9560666,39082,4,54,589601,83630,39082,11,332284,39082,28569
89502330,358058,6,130,5943437,1495503,358058,3,2995851,358058,130514
6158055,58022,1,70,1265523,188609,58022,7,259835,58022,55744
25992,2996,1,91,25992,19468,2996,2,2996,2996,1
15697608,306330,6,129,1034663,249703,306330,1,3675989,306330,128588
13035408,125894,3,71,2634346,457067,125894,11,469677,125894,64176
154399848,292096,6,29,7386705,1799007,292096,11,2755719,292096,114937
1479,186,4,2,201,87,186,1,1385,186,1129
1259753,4997,1,1,165742,38175,4997,11,33040,4997,7181
9,6,3,6,6,1,6,1,9,6,6
26830090,210037,3,124,1214239,444627,210037,1,2869478,210037,109331
35470128,359791,6,124,2116606,555348,359791,1,3882580,359791,123221
221051,27801,5,69,29588,5898,27801,1,208806,27801,40195
297,16,2,16,297,289,16,1,16,16,1
11135260,65083,1,64,1657389,217727,65083,11,382100,65083,46166
7240,69,4,3,7240,6242,69,11,69,69,1
76005715,410104,6,132,3028882,770728,410104,7,4199039,410104,132039
103341,1834,6,1,40060,28407,1834,11,3579,1834,207
6147333,106516,6,100,327154,107319,106516,7,1398249,106516,73469
8550141,123082,6,125,1679937,559722,123082,1,425408,123082,92581
120539094,347067,5,132,5664832,1527918,347067,7,3725865,347067,118828
112680228,178907,5,21,4148851,1469519,178907,11,1832186,178907,93664
138895758,359661,6,131,8902852,2037275,359661,11,2834993,359661,131120
14899220,75621,1,70,2238187,273587,75621,11,438175,75621,61952
8750,2950,1,26,3148,490,2950,1,8029,2950,2702
1643840,34612,1,76,158781,64607,34612,7,236324,34612,33264
56639887,331214,6,130,3498598,677908,331214,11,2861591,331214,129013
62477341,288014,6,125,1978011,577094,288014,3,3606487,288014,127802
107864571,340435,6,47,5519602,1183822,340435,11,3349348,340435,121079
585286,71442,5,128,73829,16538,71442,1,566489,71442,5317
8741288,103609,6,110,264666,92374,103609,2,1879207,103609,99626
17065822,185660,6,109,906763,198399,185660,1,2135383,185660,89159
1834519,7098,3,3,185832,50709,7098,11,52526,7098,16141
176946758,338197,5,132,7697237,2145289,338197,11,3436120,338197,119561
79116074,180851,5,23,4292569,1493256,180851,11,1296732,180851,9599
69763484,342773,6,120,3528168,822213,342773,1,3617311,342773,119121
989251,136532,6,119,169567,55376,136532,1,789347,136532,106431
27522585,141181,6,13,1376247,481043,141181,1,1395790,141181,90891
42027417,300319,6,118,2127987,369345,300319,11,3251454,300319,111521
12,3,2,3,3,1,3,2,12,3,11
