movie_keyword mk##mk.keyword_id,=,4963#255,255,255,1
movie_keyword mk##mk.keyword_id,>,4777#2251924,2251924,342436,129393
movie_keyword mk##mk.keyword_id,<,1167#1117528,1117528,359142,1166
movie_keyword mk##mk.keyword_id,>,9396#1613252,1613252,304579,124774
movie_keyword mk##mk.keyword_id,=,40091#248,248,248,1
movie_keyword mk##mk.keyword_id,<,38#31860,31860,30848,37
movie_keyword mk##mk.keyword_id,>,13383#1313563,1313563,284821,120787
movie_keyword mk##mk.keyword_id,<,4843#2283421,2283421,423366,4842
movie_keyword mk##mk.keyword_id,>,338#4085328,4085328,438344,133832
movie_keyword mk##mk.keyword_id,=,45408#163,163,163,1
movie_keyword mk##mk.keyword_id,<,337#436224,436224,242022,336
movie_keyword mk##mk.keyword_id,=,72500#14,14,14,1
movie_keyword mk##mk.keyword_id,<,126#178240,178240,131792,125
movie_keyword mk##mk.keyword_id,>,3234#2633936,2633936,353939,130936
movie_keyword mk##mk.keyword_id,=,299#160,160,160,1
movie_keyword mk##mk.keyword_id,>,13527#1302480,1302480,283200,120643
movie_keyword mk##mk.keyword_id,>,7134#1896868,1896868,320241,127036
movie_keyword mk##mk.keyword_id,<,405#570298,570298,284941,404
movie_keyword mk##mk.keyword_id,<,659#734912,734912,318241,658
movie_keyword mk##mk.keyword_id,=,1710#419,419,419,1
movie_keyword mk##mk.keyword_id,=,27228#54,54,54,1
movie_keyword mk##mk.keyword_id,=,76890#5,5,5,1
movie_keyword mk##mk.keyword_id,<,6591#2570984,2570984,434827,6590
movie_keyword mk##mk.keyword_id,=,15837#219,219,219,1
movie_keyword mk##mk.keyword_id,=,266#4062,4062,4060,1
movie_keyword mk##mk.keyword_id,<,8088#2786103,2786103,440753,8087
movie_keyword mk##mk.keyword_id,=,7537#289,289,289,1
movie_keyword mk##mk.keyword_id,>,14276#1257671,1257671,280277,119894
movie_keyword mk##mk.keyword_id,<,1681#1294227,1294227,374254,1680
movie_keyword mk##mk.keyword_id,<,26607#3813640,3813640,461742,26606
movie_keyword mk##mk.keyword_id,=,613#4189,4189,4188,1
movie_keyword mk##mk.keyword_id,<,171#220327,220327,150488,170
movie_keyword mk##mk.keyword_id,=,2879#6673,6673,6670,1
movie_keyword mk##mk.keyword_id,=,3328#395,395,395,1
movie_keyword mk##mk.keyword_id,>,797#3685986,3685986,408713,133373
movie_keyword mk##mk.keyword_id,>,12548#1349501,1349501,287206,121622
movie_keyword mk##mk.keyword_id,>,1748#3183145,3183145,388255,132422
movie_keyword mk##mk.keyword_id,<,15855#3346045,3346045,453744,15854
movie_keyword mk##mk.keyword_id,>,5772#2089134,2089134,334133,128398
movie_keyword mk##mk.keyword_id,=,1056#724,724,724,1
movie_keyword mk##mk.keyword_id,=,29127#41,41,41,1
movie_keyword mk##mk.keyword_id,>,8427#1707073,1707073,310186,125743
movie_keyword mk##mk.keyword_id,<,7379#2657025,2657025,438444,7378
movie_keyword mk##mk.keyword_id,<,347#442531,442531,243785,346
movie_keyword mk##mk.keyword_id,=,2874#651,651,651,1
movie_keyword mk##mk.keyword_id,=,562#3426,3426,3426,1
movie_keyword mk##mk.keyword_id,>,1382#3349949,3349949,395028,132788
movie_keyword mk##mk.keyword_id,=,67502#6,6,6,1
movie_keyword mk##mk.keyword_id,<,2481#1600820,1600820,388167,2480
movie_keyword mk##mk.keyword_id,<,1578#1239555,1239555,368516,1577
movie_keyword mk##mk.keyword_id,>,432#3929022,3929022,419875,133738
movie_keyword mk##mk.keyword_id,=,25676#1586,1586,1584,1
movie_keyword mk##mk.keyword_id,=,395#2174,2174,2171,1
movie_keyword mk##mk.keyword_id,<,8654#2843506,2843506,442203,8653
movie_keyword mk##mk.keyword_id,>,16264#1088237,1088237,225030,117906
movie_keyword mk##mk.keyword_id,<,88541#4446285,4446285,475421,88540
movie_keyword mk##mk.keyword_id,<,62590#4288378,4288378,470392,62589
movie_keyword mk##mk.keyword_id,<,1049#1053393,1053393,355188,1048
movie_keyword mk##mk.keyword_id,<,1326#1153148,1153148,362693,1325
movie_keyword mk##mk.keyword_id,>,2082#3059641,3059641,385821,132088
movie_keyword mk##mk.keyword_id,<,42752#4118012,4118012,467065,42751
movie_keyword mk##mk.keyword_id,>,3260#2622141,2622141,353543,130910
movie_keyword mk##mk.keyword_id,<,3311#1921650,1921650,411740,3310
movie_keyword mk##mk.keyword_id,>,2053#3066125,3066125,385921,132117
movie_keyword mk##mk.keyword_id,>,57738#274814,274814,103682,76432
movie_keyword mk##mk.keyword_id,=,1258#862,862,855,1
movie_keyword mk##mk.keyword_id,=,34307#354,354,354,1
movie_keyword mk##mk.keyword_id,>,359#4021945,4021945,424024,133811
movie_keyword mk##mk.keyword_id,<,20353#3617987,3617987,457854,20352
movie_keyword mk##mk.keyword_id,>,3624#2500447,2500447,348009,130546
movie_keyword mk##mk.keyword_id,>,18825#983604,983604,217195,115345
movie_keyword mk##mk.keyword_id,=,3945#2025,2025,2025,1
movie_keyword mk##mk.keyword_id,=,5892#456,456,456,1
movie_keyword mk##mk.keyword_id,<,1120#1095242,1095242,358245,1119
movie_keyword mk##mk.keyword_id,<,2652#1700546,1700546,402910,2651
movie_keyword mk##mk.keyword_id,<,1799#1367380,1367380,376741,1798
movie_keyword mk##mk.keyword_id,=,1615#1423,1423,1423,1
movie_keyword mk##mk.keyword_id,<,3595#2014859,2014859,414469,3594
movie_keyword mk##mk.keyword_id,>,73#4434952,4434952,463103,134097
movie_keyword mk##mk.keyword_id,=,8705#602,602,602,1
movie_keyword mk##mk.keyword_id,=,75623#34,34,34,1
movie_keyword mk##mk.keyword_id,=,517#556,556,556,1
movie_keyword mk##mk.keyword_id,>,3293#2609748,2609748,353245,130877
movie_keyword mk##mk.keyword_id,>,86166#85646,85646,37423,48004
movie_keyword mk##mk.keyword_id,=,4102#611,611,611,1
movie_keyword mk##mk.keyword_id,<,7637#2701175,2701175,439020,7636
movie_keyword mk##mk.keyword_id,>,7844#1768362,1768362,314039,126326
movie_keyword mk##mk.keyword_id,=,110#4600,4600,4600,1
movie_keyword mk##mk.keyword_id,<,1907#1403060,1403060,378243,1906
movie_keyword mk##mk.keyword_id,<,335#363692,363692,188288,334
movie_keyword mk##mk.keyword_id,<,16065#3358353,3358353,454514,16064
movie_keyword mk##mk.keyword_id,>,1013#3491609,3491609,399756,133157
movie_keyword mk##mk.keyword_id,>,14438#1249456,1249456,279668,119732
movie_keyword mk##mk.keyword_id,=,62588#52,52,52,1
movie_keyword mk##mk.keyword_id,=,667#2168,2168,2168,1
movie_keyword mk##mk.keyword_id,=,7825#1267,1267,1267,1
movie_keyword mk##mk.keyword_id,=,11375#151,151,151,1
movie_keyword mk##mk.keyword_id,<,4703#2261597,2261597,423026,4702
movie_keyword mk##mk.keyword_id,=,121#13753,13753,13751,1
movie_keyword mk##mk.keyword_id,<,23660#3732545,3732545,460072,23659
movie_keyword mk##mk.keyword_id,<,37830#4053847,4053847,465771,37829
movie_keyword mk##mk.keyword_id,=,36635#130,130,130,1
movie_keyword mk##mk.keyword_id,>,6887#1933210,1933210,323088,127283
movie_keyword mk##mk.keyword_id,=,45481#21,21,21,1
movie_keyword mk##mk.keyword_id,=,3921#3179,3179,3178,1
movie_keyword mk##mk.keyword_id,=,230#4185,4185,4185,1
movie_keyword mk##mk.keyword_id,>,13818#1279928,1279928,281462,120352
movie_keyword mk##mk.keyword_id,<,1138#1109647,1109647,358810,1137
movie_keyword mk##mk.keyword_id,>,1962#3095115,3095115,386508,132208
movie_keyword mk##mk.keyword_id,>,8725#1666667,1666667,306800,125445
movie_keyword mk##mk.keyword_id,=,9529#469,469,469,1
movie_keyword mk##mk.keyword_id,>,33400#552985,552985,161225,100770
movie_keyword mk##mk.keyword_id,=,22361#10,10,10,1
movie_keyword mk##mk.keyword_id,=,757#65,65,65,1
movie_keyword mk##mk.keyword_id,=,22850#32,32,32,1
movie_keyword mk##mk.keyword_id,=,3069#1158,1158,1158,1
movie_keyword mk##mk.keyword_id,<,84#93622,93622,73487,83
movie_keyword mk##mk.keyword_id,=,11286#166,166,166,1
movie_keyword mk##mk.keyword_id,=,117#41840,41840,41819,1
movie_keyword mk##mk.keyword_id,>,49553#333418,333418,117606,84617
movie_keyword mk##mk.keyword_id,<,905#962841,962841,343992,904
movie_keyword mk##mk.keyword_id,<,117#121921,121921,87209,116
movie_keyword mk##mk.keyword_id,>,13390#1313430,1313430,284815,120780
movie_keyword mk##mk.keyword_id,<,465#613834,613834,294448,464
movie_keyword mk##mk.keyword_id,=,2128#1469,1469,1469,1
movie_keyword mk##mk.keyword_id,>,4851#2238368,2238368,342074,129319
movie_keyword mk##mk.keyword_id,>,992#3503148,3503148,400813,133178
movie_keyword mk##mk.keyword_id,<,2549#1660839,1660839,399609,2548
movie_keyword mk##mk.keyword_id,>,3481#2545729,2545729,349177,130689
movie_keyword mk##mk.keyword_id,<,88101#4444805,4444805,475386,88100
movie_keyword mk##mk.keyword_id,<,2837#1735830,1735830,404212,2836
movie_keyword mk##mk.keyword_id,=,77#1799,1799,1799,1
movie_keyword mk##mk.keyword_id,>,6930#1929162,1929162,322902,127240
movie_keyword mk##mk.keyword_id,<,7273#2638181,2638181,437262,7272
movie_keyword mk##mk.keyword_id,=,11769#436,436,434,1
movie_keyword mk##mk.keyword_id,<,7121#2624565,2624565,436053,7120
movie_keyword mk##mk.keyword_id,=,29700#5,5,5,1
movie_keyword mk##mk.keyword_id,=,13812#66,66,66,1
movie_keyword mk##mk.keyword_id,=,3779#1726,1726,1726,1
movie_keyword mk##mk.keyword_id,<,508#655932,655932,302568,507
movie_keyword mk##mk.keyword_id,=,14755#18,18,18,1
movie_keyword mk##mk.keyword_id,>,12840#1337500,1337500,286145,121330
movie_keyword mk##mk.keyword_id,>,29028#644711,644711,176295,105142
movie_keyword mk##mk.keyword_id,>,1775#3160369,3160369,388025,132395
movie_keyword mk##mk.keyword_id,=,46138#727,727,727,1
movie_keyword mk##mk.keyword_id,<,16264#3377245,3377245,455028,16263
movie_keyword mk##mk.keyword_id,=,4754#1030,1030,1030,1
movie_keyword mk##mk.keyword_id,<,4908#2294623,2294623,423988,4907
movie_keyword mk##mk.keyword_id,=,1120#1240,1240,1240,1
movie_keyword mk##mk.keyword_id,>,54813#293818,293818,108838,79357
movie_keyword mk##mk.keyword_id,=,2860#5871,5871,5867,1
movie_keyword mk##mk.keyword_id,=,85757#13,13,13,1
movie_keyword mk##mk.keyword_id,>,4608#2285232,2285232,344113,129562
movie_keyword mk##mk.keyword_id,>,3081#2670775,2670775,356992,131089
movie_keyword mk##mk.keyword_id,>,236#4230445,4230445,439802,133934
movie_keyword mk##mk.keyword_id,=,8679#471,471,471,1
movie_keyword mk##mk.keyword_id,<,1038#1042777,1042777,354662,1037
movie_keyword mk##mk.keyword_id,>,8652#1680613,1680613,308946,125518
movie_keyword mk##mk.keyword_id,>,20017#947651,947651,214287,114153
movie_keyword mk##mk.keyword_id,=,1559#5449,5449,5447,1
movie_keyword mk##mk.keyword_id,=,35958#16,16,16,1
movie_keyword mk##mk.keyword_id,=,13159#33,33,33,1
movie_keyword mk##mk.keyword_id,<,797#830240,830240,329157,796
movie_keyword mk##mk.keyword_id,<,1002#1024156,1024156,352431,1001
movie_keyword mk##mk.keyword_id,<,3260#1901276,1901276,410777,3259
movie_keyword mk##mk.keyword_id,<,16109#3360450,3360450,454552,16108
movie_keyword mk##mk.keyword_id,<,37214#4042861,4042861,465571,37213
movie_keyword mk##mk.keyword_id,<,3067#1846328,1846328,408220,3066
movie_keyword mk##mk.keyword_id,<,34912#4005614,4005614,464799,34911
movie_keyword mk##mk.keyword_id,<,14568#3282327,3282327,452300,14567
movie_keyword mk##mk.keyword_id,<,484#624846,624846,297169,483
movie_keyword mk##mk.keyword_id,<,5537#2388451,2388451,426762,5536
movie_keyword mk##mk.keyword_id,=,2506#795,795,795,1
movie_keyword mk##mk.keyword_id,<,1951#1418954,1418954,379084,1950
movie_keyword mk##mk.keyword_id,<,3172#1872237,1872237,409034,3171
movie_keyword mk##mk.keyword_id,=,2629#4273,4273,4271,1
movie_keyword mk##mk.keyword_id,<,889#946324,946324,341886,888
movie_keyword mk##mk.keyword_id,<,13580#3225000,3225000,451022,13579
movie_keyword mk##mk.keyword_id,>,2329#2967284,2967284,382484,131841
movie_keyword mk##mk.keyword_id,=,683#3325,3325,3324,1
movie_keyword mk##mk.keyword_id,<,10661#3007190,3007190,445788,10660
movie_keyword mk##mk.keyword_id,=,52556#21,21,21,1
movie_keyword mk##mk.keyword_id,<,910#966214,966214,344501,909
movie_keyword mk##mk.keyword_id,=,3910#302,302,302,1
movie_keyword mk##mk.keyword_id,<,4257#2176132,2176132,421025,4256
movie_keyword mk##mk.keyword_id,>,24807#753686,753686,190515,109363
movie_keyword mk##mk.keyword_id,=,28835#50,50,50,1
movie_keyword mk##mk.keyword_id,>,3434#2555088,2555088,349577,130736
movie_keyword mk##mk.keyword_id,>,20124#942230,942230,213406,114046
movie_keyword mk##mk.keyword_id,<,38259#4058645,4058645,465810,38258
movie_keyword mk##mk.keyword_id,>,141#4308082,4308082,440388,134029
movie_keyword mk##mk.keyword_id,=,7773#2392,2392,2392,1
movie_keyword mk##mk.keyword_id,=,19735#4211,4211,4211,1
movie_keyword mk##mk.keyword_id,=,5816#948,948,948,1
movie_keyword mk##mk.keyword_id,=,648#4059,4059,4059,1
movie_keyword mk##mk.keyword_id,=,12737#145,145,145,1
movie_keyword mk##mk.keyword_id,<,1069#1066743,1066743,355764,1068
movie_keyword mk##mk.keyword_id,<,38616#4064291,4064291,465910,38615
movie_keyword mk##mk.keyword_id,<,3357#1945231,1945231,412341,3356
movie_keyword mk##mk.keyword_id,=,20335#640,640,640,1
movie_keyword mk##mk.keyword_id,>,4147#2359882,2359882,345945,130023
movie_keyword mk##mk.keyword_id,>,65349#216730,216730,87422,68821
movie_keyword mk##mk.keyword_id,>,19735#962301,962301,215817,114435
movie_keyword mk##mk.keyword_id,>,7569#1839483,1839483,317236,126601
movie_keyword mk##mk.keyword_id,>,438#3923692,3923692,419350,133732
movie_keyword mk##mk.keyword_id,>,14304#1256839,1256839,280199,119866
movie_keyword mk##mk.keyword_id,>,12015#1387924,1387924,290868,122155
movie_keyword mk##mk.keyword_id,<,870#920332,920332,340399,869
movie_keyword mk##mk.keyword_id,<,733#775080,775080,322192,732
movie_keyword mk##mk.keyword_id,>,72105#171127,171127,70516,62065
movie_keyword mk##mk.keyword_id,=,2337#1671,1671,1670,1
movie_keyword mk##mk.keyword_id,=,29410#36,36,36,1
movie_keyword mk##mk.keyword_id,<,2879#1773432,1773432,406228,2878
movie_keyword mk##mk.keyword_id,<,3765#2096011,2096011,419656,3764
movie_keyword mk##mk.keyword_id,>,26410#714361,714361,184882,107760
movie_keyword mk##mk.keyword_id,>,19849#955351,955351,215001,114321
movie_keyword mk##mk.keyword_id,<,14785#3295459,3295459,452470,14784
movie_keyword mk##mk.keyword_id,=,10677#58,58,58,1
movie_keyword mk##mk.keyword_id,<,4918#2295971,2295971,424041,4917
movie_keyword mk##mk.keyword_id,=,72034#483,483,483,1
movie_keyword mk##mk.keyword_id,=,20614#29,29,29,1
movie_keyword mk##mk.keyword_id,>,1#4509566,4509566,473234,134169
movie_keyword mk##mk.keyword_id,=,2554#3660,3660,3660,1
movie_keyword mk##mk.keyword_id,<,24817#3770537,3770537,460793,24816
movie_keyword mk##mk.keyword_id,>,2727#2810360,2810360,365636,131443
movie_keyword mk##mk.keyword_id,>,61812#240486,240486,94215,72358
movie_keyword mk##mk.keyword_id,>,66180#212260,212260,86185,67990
movie_keyword mk##mk.keyword_id,>,962#3517749,3517749,401752,133208
movie_keyword mk##mk.keyword_id,<,41#33199,33199,31980,40
movie_keyword mk##mk.keyword_id,<,607#710389,710389,312071,606
movie_keyword mk##mk.keyword_id,=,10074#61,61,61,1
movie_keyword mk##mk.keyword_id,=,3734#909,909,909,1
movie_keyword mk##mk.keyword_id,=,31325#23,23,23,1
movie_keyword mk##mk.keyword_id,=,768#743,743,742,1
movie_keyword mk##mk.keyword_id,>,71568#183245,183245,76468,62602
movie_keyword mk##mk.keyword_id,<,88469#4446038,4446038,475421,88468
movie_keyword mk##mk.keyword_id,<,5599#2402050,2402050,427476,5598
movie_keyword mk##mk.keyword_id,>,500#3869227,3869227,416874,133670
movie_keyword mk##mk.keyword_id,<,41765#4107159,4107159,466936,41764
movie_keyword mk##mk.keyword_id,=,944#1892,1892,1889,1
movie_keyword mk##mk.keyword_id,=,186#7692,7692,7668,1
movie_keyword mk##mk.keyword_id,=,109467#1,1,1,1
movie_keyword mk##mk.keyword_id,=,10201#159,159,159,1
movie_keyword mk##mk.keyword_id,>,114657#23695,23695,10997,19513
movie_keyword mk##mk.keyword_id,>,231#4243816,4243816,439892,133939
movie_keyword mk##mk.keyword_id,>,12080#1382424,1382424,290134,122090
movie_keyword mk##mk.keyword_id,<,18406#3520335,3520335,456381,18405
movie_keyword mk##mk.keyword_id,>,1743#3184761,3184761,388260,132427
movie_keyword mk##mk.keyword_id,<,57#67545,67545,59296,56
movie_keyword mk##mk.keyword_id,<,1586#1246943,1246943,370571,1585
movie_keyword mk##mk.keyword_id,=,14269#40,40,40,1
movie_keyword mk##mk.keyword_id,>,129807#4668,4668,2186,4363
movie_keyword mk##mk.keyword_id,<,3696#2082451,2082451,419213,3695
movie_keyword mk##mk.keyword_id,=,56#9942,9942,9941,1
movie_keyword mk##mk.keyword_id,>,22111#832537,832537,201033,112059
movie_keyword mk##mk.keyword_id,>,34225#536883,536883,158137,99945
movie_keyword mk##mk.keyword_id,>,43012#404415,404415,133113,91158
movie_keyword mk##mk.keyword_id,<,829#871950,871950,335461,828
movie_keyword mk##mk.keyword_id,<,19206#3548434,3548434,456978,19205
movie_keyword mk##mk.keyword_id,=,59190#1213,1213,1212,1
movie_keyword mk##mk.keyword_id,=,1767#3129,3129,3123,1
movie_keyword mk##mk.keyword_id,<,12678#3177931,3177931,449454,12677
movie_keyword mk##mk.keyword_id,>,7582#1836895,1836895,317179,126588
movie_keyword mk##mk.keyword_id,<,11536#3075148,3075148,447596,11535
movie_keyword mk##mk.keyword_id,=,13684#256,256,256,1
movie_keyword mk##mk.keyword_id,=,11663#436,436,436,1
movie_keyword mk##mk.keyword_id,<,3039#1839173,1839173,408053,3038
movie_keyword mk##mk.keyword_id,<,500#648054,648054,301971,499
movie_keyword mk##mk.keyword_id,=,13992#1420,1420,1420,1
movie_keyword mk##mk.keyword_id,<,24384#3756039,3756039,460540,24383
movie_keyword mk##mk.keyword_id,<,3865#2116930,2116930,420005,3864
movie_keyword mk##mk.keyword_id,<,820#861326,861326,333719,819
movie_keyword mk##mk.keyword_id,<,12835#3185383,3185383,449700,12834
movie_keyword mk##mk.keyword_id,>,1023#3489179,3489179,399708,133147
movie_keyword mk##mk.keyword_id,<,1714#1306212,1306212,374826,1713
